step,method,q,seed,ablation,policy_mean_effort,theoretical_effort
1421312,TEL-PPO,35.0,42,no_exploitability,43.45124363899231,45.45454545454545
1425408,TEL-PPO,35.0,42,no_exploitability,43.618690967559814,45.45454545454545
1429504,TEL-PPO,35.0,42,no_exploitability,43.55747997760773,45.45454545454545
1433600,TEL-PPO,35.0,42,no_exploitability,43.524426221847534,45.45454545454545
1437696,TEL-PPO,35.0,42,no_exploitability,43.61577033996582,45.45454545454545
1441792,TEL-PPO,35.0,42,no_exploitability,43.5452938079834,45.45454545454545
1445888,TEL-PPO,35.0,42,no_exploitability,43.38979721069336,45.45454545454545
1449984,TEL-PPO,35.0,42,no_exploitability,43.26396584510803,45.45454545454545
1454080,TEL-PPO,35.0,42,no_exploitability,43.166640400886536,45.45454545454545
1458176,TEL-PPO,35.0,42,no_exploitability,43.144404888153076,45.45454545454545
1462272,TEL-PPO,35.0,42,no_exploitability,43.202587962150574,45.45454545454545
1466368,TEL-PPO,35.0,42,no_exploitability,43.36674213409424,45.45454545454545
1470464,TEL-PPO,35.0,42,no_exploitability,43.407464027404785,45.45454545454545
1474560,TEL-PPO,35.0,42,no_exploitability,43.54912340641022,45.45454545454545
1478656,TEL-PPO,35.0,42,no_exploitability,43.64814758300781,45.45454545454545
1482752,TEL-PPO,35.0,42,no_exploitability,43.63284111022949,45.45454545454545
1486848,TEL-PPO,35.0,42,no_exploitability,43.63638162612915,45.45454545454545
1490944,TEL-PPO,35.0,42,no_exploitability,43.529510498046875,45.45454545454545
1495040,TEL-PPO,35.0,42,no_exploitability,43.607619404792786,45.45454545454545
1499136,TEL-PPO,35.0,42,no_exploitability,43.60564351081848,45.45454545454545
1503232,TEL-PPO,35.0,42,no_exploitability,43.7039315700531,45.45454545454545
1507328,TEL-PPO,35.0,42,no_exploitability,43.75170171260834,45.45454545454545
1511424,TEL-PPO,35.0,42,no_exploitability,43.762218952178955,45.45454545454545
1515520,TEL-PPO,35.0,42,no_exploitability,43.83029043674469,45.45454545454545
1519616,TEL-PPO,35.0,42,no_exploitability,43.833619356155396,45.45454545454545
1523712,TEL-PPO,35.0,42,no_exploitability,43.93881559371948,45.45454545454545
1527808,TEL-PPO,35.0,42,no_exploitability,43.83966624736786,45.45454545454545
1531904,TEL-PPO,35.0,42,no_exploitability,43.80747675895691,45.45454545454545
1536000,TEL-PPO,35.0,42,no_exploitability,43.67735981941223,45.45454545454545
1540096,TEL-PPO,35.0,42,no_exploitability,43.57544183731079,45.45454545454545
1544192,TEL-PPO,35.0,42,no_exploitability,43.48548352718353,45.45454545454545
1548288,TEL-PPO,35.0,42,no_exploitability,43.45175325870514,45.45454545454545
1552384,TEL-PPO,35.0,42,no_exploitability,43.48669648170471,45.45454545454545
1556480,TEL-PPO,35.0,42,no_exploitability,43.348729610443115,45.45454545454545
1560576,TEL-PPO,35.0,42,no_exploitability,43.33149194717407,45.45454545454545
1564672,TEL-PPO,35.0,42,no_exploitability,43.326714634895325,45.45454545454545
1568768,TEL-PPO,35.0,42,no_exploitability,43.45211088657379,45.45454545454545
1572864,TEL-PPO,35.0,42,no_exploitability,43.5183048248291,45.45454545454545
1576960,TEL-PPO,35.0,42,no_exploitability,43.60564053058624,45.45454545454545
1581056,TEL-PPO,35.0,42,no_exploitability,43.551576137542725,45.45454545454545
1585152,TEL-PPO,35.0,42,no_exploitability,43.4955358505249,45.45454545454545
1589248,TEL-PPO,35.0,42,no_exploitability,43.53771209716797,45.45454545454545
1593344,TEL-PPO,35.0,42,no_exploitability,43.58673095703125,45.45454545454545
1597440,TEL-PPO,35.0,42,no_exploitability,43.60467195510864,45.45454545454545
1601536,TEL-PPO,35.0,42,no_exploitability,43.692827224731445,45.45454545454545
1605632,TEL-PPO,35.0,42,no_exploitability,43.76925826072693,45.45454545454545
1609728,TEL-PPO,35.0,42,no_exploitability,43.63983869552612,45.45454545454545
1613824,TEL-PPO,35.0,42,no_exploitability,43.748971819877625,45.45454545454545
1617920,TEL-PPO,35.0,42,no_exploitability,43.628060817718506,45.45454545454545
1622016,TEL-PPO,35.0,42,no_exploitability,43.53020191192627,45.45454545454545
1626112,TEL-PPO,35.0,42,no_exploitability,43.49784553050995,45.45454545454545
1630208,TEL-PPO,35.0,42,no_exploitability,43.42887103557587,45.45454545454545
1634304,TEL-PPO,35.0,42,no_exploitability,43.5660719871521,45.45454545454545
1638400,TEL-PPO,35.0,42,no_exploitability,43.670931458473206,45.45454545454545
1642496,TEL-PPO,35.0,42,no_exploitability,43.647462129592896,45.45454545454545
1646592,TEL-PPO,35.0,42,no_exploitability,43.63570809364319,45.45454545454545
1650688,TEL-PPO,35.0,42,no_exploitability,43.544161319732666,45.45454545454545
1654784,TEL-PPO,35.0,42,no_exploitability,43.46734583377838,45.45454545454545
1658880,TEL-PPO,35.0,42,no_exploitability,43.36204528808594,45.45454545454545
1662976,TEL-PPO,35.0,42,no_exploitability,43.230634927749634,45.45454545454545
1667072,TEL-PPO,35.0,42,no_exploitability,43.339043855667114,45.45454545454545
1671168,TEL-PPO,35.0,42,no_exploitability,43.388813734054565,45.45454545454545
1675264,TEL-PPO,35.0,42,no_exploitability,43.50282549858093,45.45454545454545
1679360,TEL-PPO,35.0,42,no_exploitability,43.58820915222168,45.45454545454545
1683456,TEL-PPO,35.0,42,no_exploitability,43.58355104923248,45.45454545454545
1687552,TEL-PPO,35.0,42,no_exploitability,43.51526498794556,45.45454545454545
1691648,TEL-PPO,35.0,42,no_exploitability,43.61963868141174,45.45454545454545
1695744,TEL-PPO,35.0,42,no_exploitability,43.68757605552673,45.45454545454545
1699840,TEL-PPO,35.0,42,no_exploitability,43.701884150505066,45.45454545454545
1703936,TEL-PPO,35.0,42,no_exploitability,43.66610944271088,45.45454545454545
1708032,TEL-PPO,35.0,42,no_exploitability,43.7104195356369,45.45454545454545
1712128,TEL-PPO,35.0,42,no_exploitability,43.7955379486084,45.45454545454545
1716224,TEL-PPO,35.0,42,no_exploitability,43.81088316440582,45.45454545454545
1720320,TEL-PPO,35.0,42,no_exploitability,43.750929832458496,45.45454545454545
1724416,TEL-PPO,35.0,42,no_exploitability,43.61979961395264,45.45454545454545
1728512,TEL-PPO,35.0,42,no_exploitability,43.513694405555725,45.45454545454545
1732608,TEL-PPO,35.0,42,no_exploitability,43.60862672328949,45.45454545454545
1736704,TEL-PPO,35.0,42,no_exploitability,43.684741854667664,45.45454545454545
1740800,TEL-PPO,35.0,42,no_exploitability,43.7399685382843,45.45454545454545
1744896,TEL-PPO,35.0,42,no_exploitability,43.765223026275635,45.45454545454545
1748992,TEL-PPO,35.0,42,no_exploitability,43.869295716285706,45.45454545454545
1753088,TEL-PPO,35.0,42,no_exploitability,43.866515159606934,45.45454545454545
1757184,TEL-PPO,35.0,42,no_exploitability,43.78784894943237,45.45454545454545
1761280,TEL-PPO,35.0,42,no_exploitability,43.899720907211304,45.45454545454545
1765376,TEL-PPO,35.0,42,no_exploitability,43.80505084991455,45.45454545454545
1769472,TEL-PPO,35.0,42,no_exploitability,43.86101961135864,45.45454545454545
1773568,TEL-PPO,35.0,42,no_exploitability,43.86512041091919,45.45454545454545
1777664,TEL-PPO,35.0,42,no_exploitability,43.82139444351196,45.45454545454545
1781760,TEL-PPO,35.0,42,no_exploitability,43.91183853149414,45.45454545454545
1785856,TEL-PPO,35.0,42,no_exploitability,43.809470534324646,45.45454545454545
1789952,TEL-PPO,35.0,42,no_exploitability,43.79080533981323,45.45454545454545
1794048,TEL-PPO,35.0,42,no_exploitability,43.7692791223526,45.45454545454545
1798144,TEL-PPO,35.0,42,no_exploitability,43.73593628406525,45.45454545454545
1802240,TEL-PPO,35.0,42,no_exploitability,43.680137395858765,45.45454545454545
1806336,TEL-PPO,35.0,42,no_exploitability,43.612125515937805,45.45454545454545
1810432,TEL-PPO,35.0,42,no_exploitability,43.597611784935,45.45454545454545
1814528,TEL-PPO,35.0,42,no_exploitability,43.59487295150757,45.45454545454545
1818624,TEL-PPO,35.0,42,no_exploitability,43.592119216918945,45.45454545454545
1822720,TEL-PPO,35.0,42,no_exploitability,43.67473125457764,45.45454545454545
1826816,TEL-PPO,35.0,42,no_exploitability,43.57951879501343,45.45454545454545
1830912,TEL-PPO,35.0,42,no_exploitability,43.64100098609924,45.45454545454545
1835008,TEL-PPO,35.0,42,no_exploitability,43.7392383813858,45.45454545454545
1839104,TEL-PPO,35.0,42,no_exploitability,43.722254037857056,45.45454545454545
1843200,TEL-PPO,35.0,42,no_exploitability,43.82284879684448,45.45454545454545
1847296,TEL-PPO,35.0,42,no_exploitability,43.82859468460083,45.45454545454545
1851392,TEL-PPO,35.0,42,no_exploitability,43.72554123401642,45.45454545454545
1855488,TEL-PPO,35.0,42,no_exploitability,43.765196204185486,45.45454545454545
1859584,TEL-PPO,35.0,42,no_exploitability,43.87333691120148,45.45454545454545
1863680,TEL-PPO,35.0,42,no_exploitability,43.958115577697754,45.45454545454545
1867776,TEL-PPO,35.0,42,no_exploitability,44.05098557472229,45.45454545454545
1871872,TEL-PPO,35.0,42,no_exploitability,44.18124854564667,45.45454545454545
1875968,TEL-PPO,35.0,42,no_exploitability,44.211530685424805,45.45454545454545
1880064,TEL-PPO,35.0,42,no_exploitability,44.285666942596436,45.45454545454545
1884160,TEL-PPO,35.0,42,no_exploitability,44.31021511554718,45.45454545454545
1888256,TEL-PPO,35.0,42,no_exploitability,44.19296383857727,45.45454545454545
1892352,TEL-PPO,35.0,42,no_exploitability,44.199201464653015,45.45454545454545
1896448,TEL-PPO,35.0,42,no_exploitability,44.23565864562988,45.45454545454545
1900544,TEL-PPO,35.0,42,no_exploitability,44.20817196369171,45.45454545454545
1904640,TEL-PPO,35.0,42,no_exploitability,44.311171770095825,45.45454545454545
1908736,TEL-PPO,35.0,42,no_exploitability,44.27163004875183,45.45454545454545
1912832,TEL-PPO,35.0,42,no_exploitability,44.35347020626068,45.45454545454545
1916928,TEL-PPO,35.0,42,no_exploitability,44.350433349609375,45.45454545454545
1921024,TEL-PPO,35.0,42,no_exploitability,44.439348578453064,45.45454545454545
1925120,TEL-PPO,35.0,42,no_exploitability,44.44992542266846,45.45454545454545
1929216,TEL-PPO,35.0,42,no_exploitability,44.32227611541748,45.45454545454545
1933312,TEL-PPO,35.0,42,no_exploitability,44.2907452583313,45.45454545454545
1937408,TEL-PPO,35.0,42,no_exploitability,44.306907057762146,45.45454545454545
1941504,TEL-PPO,35.0,42,no_exploitability,44.21848654747009,45.45454545454545
1945600,TEL-PPO,35.0,42,no_exploitability,44.185054302215576,45.45454545454545
1949696,TEL-PPO,35.0,42,no_exploitability,44.20068562030792,45.45454545454545
1953792,TEL-PPO,35.0,42,no_exploitability,44.14734244346619,45.45454545454545
1957888,TEL-PPO,35.0,42,no_exploitability,44.12776231765747,45.45454545454545
1961984,TEL-PPO,35.0,42,no_exploitability,44.0121054649353,45.45454545454545
1966080,TEL-PPO,35.0,42,no_exploitability,43.926432728767395,45.45454545454545
1970176,TEL-PPO,35.0,42,no_exploitability,43.84622275829315,45.45454545454545
1974272,TEL-PPO,35.0,42,no_exploitability,43.70807409286499,45.45454545454545
1978368,TEL-PPO,35.0,42,no_exploitability,43.61681342124939,45.45454545454545
1982464,TEL-PPO,35.0,42,no_exploitability,43.72209012508392,45.45454545454545
1986560,TEL-PPO,35.0,42,no_exploitability,43.67246925830841,45.45454545454545
1990656,TEL-PPO,35.0,42,no_exploitability,43.52076053619385,45.45454545454545
1994752,TEL-PPO,35.0,42,no_exploitability,43.39377284049988,45.45454545454545
1998848,TEL-PPO,35.0,42,no_exploitability,43.44680905342102,45.45454545454545
2002944,TEL-PPO,35.0,42,no_exploitability,43.58325004577637,45.45454545454545
2007040,TEL-PPO,35.0,42,no_exploitability,43.69242191314697,45.45454545454545
2011136,TEL-PPO,35.0,42,no_exploitability,43.77603828907013,45.45454545454545
2015232,TEL-PPO,35.0,42,no_exploitability,43.69953274726868,45.45454545454545
2019328,TEL-PPO,35.0,42,no_exploitability,43.544402718544006,45.45454545454545
2023424,TEL-PPO,35.0,42,no_exploitability,43.52182447910309,45.45454545454545
2027520,TEL-PPO,35.0,42,no_exploitability,43.399882316589355,45.45454545454545
2031616,TEL-PPO,35.0,42,no_exploitability,43.307316303253174,45.45454545454545
2035712,TEL-PPO,35.0,42,no_exploitability,43.42416822910309,45.45454545454545
2039808,TEL-PPO,35.0,42,no_exploitability,43.48721206188202,45.45454545454545
2043904,TEL-PPO,35.0,42,no_exploitability,43.55169236660004,45.45454545454545
2048000,TEL-PPO,35.0,42,no_exploitability,43.64038109779358,45.45454545454545
2052096,TEL-PPO,35.0,42,no_exploitability,43.60588788986206,45.45454545454545
2056192,TEL-PPO,35.0,42,no_exploitability,43.68351995944977,45.45454545454545
2060288,TEL-PPO,35.0,42,no_exploitability,43.7391072511673,45.45454545454545
2064384,TEL-PPO,35.0,42,no_exploitability,43.717217445373535,45.45454545454545
2068480,TEL-PPO,35.0,42,no_exploitability,43.79269480705261,45.45454545454545
2072576,TEL-PPO,35.0,42,no_exploitability,43.926990032196045,45.45454545454545
2076672,TEL-PPO,35.0,42,no_exploitability,44.01574730873108,45.45454545454545
2080768,TEL-PPO,35.0,42,no_exploitability,43.96294355392456,45.45454545454545
2084864,TEL-PPO,35.0,42,no_exploitability,44.05106008052826,45.45454545454545
2088960,TEL-PPO,35.0,42,no_exploitability,43.97837221622467,45.45454545454545
2093056,TEL-PPO,35.0,42,no_exploitability,43.82214546203613,45.45454545454545
2097152,TEL-PPO,35.0,42,no_exploitability,43.79202723503113,45.45454545454545
2101248,TEL-PPO,35.0,42,no_exploitability,43.819332122802734,45.45454545454545
2105344,TEL-PPO,35.0,42,no_exploitability,43.917202949523926,45.45454545454545
2109440,TEL-PPO,35.0,42,no_exploitability,44.09106969833374,45.45454545454545
2113536,TEL-PPO,35.0,42,no_exploitability,44.23220753669739,45.45454545454545
2117632,TEL-PPO,35.0,42,no_exploitability,44.346883893013,45.45454545454545
2121728,TEL-PPO,35.0,42,no_exploitability,44.27207708358765,45.45454545454545
2125824,TEL-PPO,35.0,42,no_exploitability,44.13158893585205,45.45454545454545
2129920,TEL-PPO,35.0,42,no_exploitability,44.017863273620605,45.45454545454545
2134016,TEL-PPO,35.0,42,no_exploitability,44.01882290840149,45.45454545454545
2138112,TEL-PPO,35.0,42,no_exploitability,44.103848934173584,45.45454545454545
2142208,TEL-PPO,35.0,42,no_exploitability,44.16750967502594,45.45454545454545
2146304,TEL-PPO,35.0,42,no_exploitability,44.155412912368774,45.45454545454545
2150400,TEL-PPO,35.0,42,no_exploitability,44.27902400493622,45.45454545454545
2154496,TEL-PPO,35.0,42,no_exploitability,44.36779320240021,45.45454545454545
2158592,TEL-PPO,35.0,42,no_exploitability,44.44297552108765,45.45454545454545
2162688,TEL-PPO,35.0,42,no_exploitability,44.40722465515137,45.45454545454545
2166784,TEL-PPO,35.0,42,no_exploitability,44.27649974822998,45.45454545454545
2170880,TEL-PPO,35.0,42,no_exploitability,44.35930848121643,45.45454545454545
2174976,TEL-PPO,35.0,42,no_exploitability,44.42848563194275,45.45454545454545
2179072,TEL-PPO,35.0,42,no_exploitability,44.40222382545471,45.45454545454545
2183168,TEL-PPO,35.0,42,no_exploitability,44.35974061489105,45.45454545454545
2187264,TEL-PPO,35.0,42,no_exploitability,44.378861784935,45.45454545454545
2191360,TEL-PPO,35.0,42,no_exploitability,44.48837339878082,45.45454545454545
2195456,TEL-PPO,35.0,42,no_exploitability,44.57052946090698,45.45454545454545
2199552,TEL-PPO,35.0,42,no_exploitability,44.63069438934326,45.45454545454545
2203648,TEL-PPO,35.0,42,no_exploitability,44.520097970962524,45.45454545454545
2207744,TEL-PPO,35.0,42,no_exploitability,44.431090354919434,45.45454545454545
2211840,TEL-PPO,35.0,42,no_exploitability,44.41365897655487,45.45454545454545
2215936,TEL-PPO,35.0,42,no_exploitability,44.388025999069214,45.45454545454545
2220032,TEL-PPO,35.0,42,no_exploitability,44.4146990776062,45.45454545454545
2224128,TEL-PPO,35.0,42,no_exploitability,44.53144967556,45.45454545454545
2228224,TEL-PPO,35.0,42,no_exploitability,44.496506452560425,45.45454545454545
2232320,TEL-PPO,35.0,42,no_exploitability,44.46614682674408,45.45454545454545
2236416,TEL-PPO,35.0,42,no_exploitability,44.487980008125305,45.45454545454545
2240512,TEL-PPO,35.0,42,no_exploitability,44.534218311309814,45.45454545454545
2244608,TEL-PPO,35.0,42,no_exploitability,44.398751854896545,45.45454545454545
2248704,TEL-PPO,35.0,42,no_exploitability,44.30322349071503,45.45454545454545
2252800,TEL-PPO,35.0,42,no_exploitability,44.19834613800049,45.45454545454545
2256896,TEL-PPO,35.0,42,no_exploitability,44.26686465740204,45.45454545454545
2260992,TEL-PPO,35.0,42,no_exploitability,44.271302223205566,45.45454545454545
2265088,TEL-PPO,35.0,42,no_exploitability,44.26107406616211,45.45454545454545
2269184,TEL-PPO,35.0,42,no_exploitability,44.24633085727692,45.45454545454545
2273280,TEL-PPO,35.0,42,no_exploitability,44.32143568992615,45.45454545454545
2277376,TEL-PPO,35.0,42,no_exploitability,44.27301585674286,45.45454545454545
2281472,TEL-PPO,35.0,42,no_exploitability,44.37650144100189,45.45454545454545
2285568,TEL-PPO,35.0,42,no_exploitability,44.27609443664551,45.45454545454545
2289664,TEL-PPO,35.0,42,no_exploitability,44.269394874572754,45.45454545454545
2293760,TEL-PPO,35.0,42,no_exploitability,44.17484700679779,45.45454545454545
2297856,TEL-PPO,35.0,42,no_exploitability,44.108983874320984,45.45454545454545
2301952,TEL-PPO,35.0,42,no_exploitability,44.23651695251465,45.45454545454545
2306048,TEL-PPO,35.0,42,no_exploitability,44.16668117046356,45.45454545454545
2310144,TEL-PPO,35.0,42,no_exploitability,44.183433055877686,45.45454545454545
2314240,TEL-PPO,35.0,42,no_exploitability,44.25647258758545,45.45454545454545
2318336,TEL-PPO,35.0,42,no_exploitability,44.17543113231659,45.45454545454545
2322432,TEL-PPO,35.0,42,no_exploitability,44.26474571228027,45.45454545454545
2326528,TEL-PPO,35.0,42,no_exploitability,44.17845606803894,45.45454545454545
2330624,TEL-PPO,35.0,42,no_exploitability,44.252583384513855,45.45454545454545
2334720,TEL-PPO,35.0,42,no_exploitability,44.32750940322876,45.45454545454545
2338816,TEL-PPO,35.0,42,no_exploitability,44.470953941345215,45.45454545454545
2342912,TEL-PPO,35.0,42,no_exploitability,44.587379693984985,45.45454545454545
2347008,TEL-PPO,35.0,42,no_exploitability,44.681620597839355,45.45454545454545
2351104,TEL-PPO,35.0,42,no_exploitability,44.668757915496826,45.45454545454545
2355200,TEL-PPO,35.0,42,no_exploitability,44.72050666809082,45.45454545454545
2359296,TEL-PPO,35.0,42,no_exploitability,44.86095905303955,45.45454545454545
2363392,TEL-PPO,35.0,42,no_exploitability,44.87840235233307,45.45454545454545
2367488,TEL-PPO,35.0,42,no_exploitability,44.774290919303894,45.45454545454545
2371584,TEL-PPO,35.0,42,no_exploitability,44.74766254425049,45.45454545454545
