step,method,q,seed,ablation,effort_mean,agent1_effort,agent2_effort,theoretical_effort
297,GRADIENT,25.0,42,baseline,87.39160240887253,87.39160240887253,87.39160240887253,87.5
298,GRADIENT,25.0,42,baseline,87.39055300289998,87.39055300289998,87.39055300289998,87.5
299,GRADIENT,25.0,42,baseline,87.38950417946401,87.38950417946401,87.38950417946401,87.5
300,GRADIENT,25.0,42,baseline,87.38845593821236,87.38845593821236,87.38845593821236,87.5
301,GRADIENT,25.0,42,baseline,87.387408278793,87.387408278793,87.387408278793,87.5
302,GRADIENT,25.0,42,baseline,87.39012289248188,87.39012289248188,87.39012289248188,87.5
303,GRADIENT,25.0,42,baseline,87.38907618877644,87.38907618877644,87.38907618877644,87.5
304,GRADIENT,25.0,42,baseline,87.38803006596346,87.38803006596346,87.38803006596346,87.5
305,GRADIENT,25.0,42,baseline,87.38698452369181,87.38698452369181,87.38698452369181,87.5
306,GRADIENT,25.0,42,baseline,87.38969373549574,87.38969373549574,87.38969373549574,87.5
307,GRADIENT,25.0,42,baseline,87.38864914718492,87.38864914718492,87.38864914718492,87.5
308,GRADIENT,25.0,42,baseline,87.38760513847781,87.38760513847781,87.38760513847781,87.5
309,GRADIENT,25.0,42,baseline,87.38656170902418,87.38656170902418,87.38656170902418,87.5
310,GRADIENT,25.0,42,baseline,87.38177218730726,87.38177218730726,87.38177218730726,87.5
311,GRADIENT,25.0,42,baseline,87.3769853227262,87.3769853227262,87.3769853227262,87.5
312,GRADIENT,25.0,42,baseline,87.37220111367574,87.37220111367574,87.37220111367574,87.5
313,GRADIENT,25.0,42,baseline,87.37490166649084,87.37490166649084,87.37490166649084,87.5
314,GRADIENT,25.0,42,baseline,87.37760072131223,87.37760072131223,87.37760072131223,87.5
315,GRADIENT,25.0,42,baseline,87.38029827904467,87.38029827904467,87.38029827904467,87.5
316,GRADIENT,25.0,42,baseline,87.38299434059228,87.38299434059228,87.38299434059228,87.5
317,GRADIENT,25.0,42,baseline,87.38195532938727,87.38195532938727,87.38195532938727,87.5
318,GRADIENT,25.0,42,baseline,87.38091689440705,87.38091689440705,87.38091689440705,87.5
319,GRADIENT,25.0,42,baseline,87.37987903530373,87.37987903530373,87.37987903530373,87.5
320,GRADIENT,25.0,42,baseline,87.38256973163445,87.38256973163445,87.38256973163445,87.5
321,GRADIENT,25.0,42,baseline,87.39271116778293,87.39271116778293,87.39271116778293,87.5
322,GRADIENT,25.0,42,baseline,87.39167422213211,87.39167422213211,87.39167422213211,87.5
323,GRADIENT,25.0,42,baseline,87.40180502361063,87.40180502361063,87.40180502361063,87.5
324,GRADIENT,25.0,42,baseline,87.40076861970374,87.40076861970374,87.40076861970374,87.5
325,GRADIENT,25.0,42,baseline,87.3960141211076,87.3960141211076,87.3960141211076,87.5
326,GRADIENT,25.0,42,baseline,87.39497906820625,87.39497906820625,87.39497906820625,87.5
327,GRADIENT,25.0,42,baseline,87.39394458908072,87.39394458908072,87.39394458908072,87.5
328,GRADIENT,25.0,42,baseline,87.40033687149479,87.40033687149479,87.40033687149479,87.5
329,GRADIENT,25.0,42,baseline,87.39559189820612,87.39559189820612,87.39559189820612,87.5
330,GRADIENT,25.0,42,baseline,87.40197770054797,87.40197770054797,87.40197770054797,87.5
331,GRADIENT,25.0,42,baseline,87.40835996364939,87.40835996364939,87.40835996364939,87.5
332,GRADIENT,25.0,42,baseline,87.40362166934105,87.40362166934105,87.40362166934105,87.5
333,GRADIENT,25.0,42,baseline,87.40258982150618,87.40258982150618,87.40258982150618,87.5
334,GRADIENT,25.0,42,baseline,87.4052605141621,87.4052605141621,87.4052605141621,87.5
335,GRADIENT,25.0,42,baseline,87.40422960921065,87.40422960921065,87.40422960921065,87.5
336,GRADIENT,25.0,42,baseline,87.39950100783956,87.39950100783956,87.39950100783956,87.5
337,GRADIENT,25.0,42,baseline,87.40956070050284,87.40956070050284,87.40956070050284,87.5
338,GRADIENT,25.0,42,baseline,87.41222567902803,87.41222567902803,87.41222567902803,87.5
339,GRADIENT,25.0,42,baseline,87.42227462713622,87.42227462713622,87.42227462713622,87.5
340,GRADIENT,25.0,42,baseline,87.42493625489558,87.42493625489558,87.42493625489558,87.5
341,GRADIENT,25.0,42,baseline,87.42021834577288,87.42021834577288,87.42021834577288,87.5
342,GRADIENT,25.0,42,baseline,87.41550305008062,87.41550305008062,87.41550305008062,87.5
343,GRADIENT,25.0,42,baseline,87.41447570935136,87.41447570935136,87.41447570935136,87.5
344,GRADIENT,25.0,42,baseline,87.40976543721419,87.40976543721419,87.40976543721419,87.5
345,GRADIENT,25.0,42,baseline,87.40873943258178,87.40873943258178,87.40873943258178,87.5
346,GRADIENT,25.0,42,baseline,87.4040341783257,87.4040341783257,87.4040341783257,87.5
347,GRADIENT,25.0,42,baseline,87.40300950780357,87.40300950780357,87.40300950780357,87.5
348,GRADIENT,25.0,42,baseline,87.40566154367848,87.40566154367848,87.40566154367848,87.5
349,GRADIENT,25.0,42,baseline,87.40831211098912,87.40831211098912,87.40831211098912,87.5
350,GRADIENT,25.0,42,baseline,87.40728874688146,87.40728874688146,87.40728874688146,87.5
351,GRADIENT,25.0,42,baseline,87.40259532189984,87.40259532189984,87.40259532189984,87.5
352,GRADIENT,25.0,42,baseline,87.40524207990875,87.40524207990875,87.40524207990875,87.5
353,GRADIENT,25.0,42,baseline,87.40788737256031,87.40788737256031,87.40788737256031,87.5
354,GRADIENT,25.0,42,baseline,87.40320095210105,87.40320095210105,87.40320095210105,87.5
355,GRADIENT,25.0,42,baseline,87.40584370950272,87.40584370950272,87.40584370950272,87.5
356,GRADIENT,25.0,42,baseline,87.40482354386468,87.40482354386468,87.40482354386468,87.5
357,GRADIENT,25.0,42,baseline,87.40746357230395,87.40746357230395,87.40746357230395,87.5
358,GRADIENT,25.0,42,baseline,87.40278654033519,87.40278654033519,87.40278654033519,87.5
359,GRADIENT,25.0,42,baseline,87.40542403834829,87.40542403834829,87.40542403834829,87.5
360,GRADIENT,25.0,42,baseline,87.4007517912653,87.4007517912653,87.4007517912653,87.5
361,GRADIENT,25.0,42,baseline,87.41069139236991,87.41069139236991,87.41069139236991,87.5
362,GRADIENT,25.0,42,baseline,87.40602353508162,87.40602353508162,87.40602353508162,87.5
363,GRADIENT,25.0,42,baseline,87.40500692507375,87.40500692507375,87.40500692507375,87.5
364,GRADIENT,25.0,42,baseline,87.40399087760507,87.40399087760507,87.40399087760507,87.5
365,GRADIENT,25.0,42,baseline,87.40297539233717,87.40297539233717,87.40297539233717,87.5
366,GRADIENT,25.0,42,baseline,87.40196046893192,87.40196046893192,87.40196046893192,87.5
367,GRADIENT,25.0,42,baseline,87.39730473470252,87.39730473470252,87.39730473470252,87.5
368,GRADIENT,25.0,42,baseline,87.3999306795436,87.3999306795436,87.3999306795436,87.5
369,GRADIENT,25.0,42,baseline,87.40255517167309,87.40255517167309,87.40255517167309,87.5
370,GRADIENT,25.0,42,baseline,87.40517821196445,87.40517821196445,87.40517821196445,87.5
371,GRADIENT,25.0,42,baseline,87.40416570622621,87.40416570622621,87.40416570622621,87.5
372,GRADIENT,25.0,42,baseline,87.40678603855723,87.40678603855723,87.40678603855723,87.5
373,GRADIENT,25.0,42,baseline,87.40214399780453,87.40214399780453,87.40214399780453,87.5
374,GRADIENT,25.0,42,baseline,87.40113317112754,87.40113317112754,87.40113317112754,87.5
375,GRADIENT,25.0,42,baseline,87.40737656814088,87.40737656814088,87.40737656814088,87.5
376,GRADIENT,25.0,42,baseline,87.40274145565326,87.40274145565326,87.40274145565326,87.5
377,GRADIENT,25.0,42,baseline,87.40535531918961,87.40535531918961,87.40535531918961,87.5
378,GRADIENT,25.0,42,baseline,87.40796773732261,87.40796773732261,87.40796773732261,87.5
379,GRADIENT,25.0,42,baseline,87.4105787109207,87.4105787109207,87.4105787109207,87.5
380,GRADIENT,25.0,42,baseline,87.40595269224112,87.40595269224112,87.40595269224112,87.5
381,GRADIENT,25.0,42,baseline,87.408561162107,87.408561162107,87.408561162107,87.5
382,GRADIENT,25.0,42,baseline,87.41116818982827,87.41116818982827,87.41116818982827,87.5
383,GRADIENT,25.0,42,baseline,87.41016142591438,87.41016142591438,87.41016142591438,87.5
384,GRADIENT,25.0,42,baseline,87.40554467437522,87.40554467437522,87.40554467437522,87.5
385,GRADIENT,25.0,42,baseline,87.40814795275233,87.40814795275233,87.40814795275233,87.5
386,GRADIENT,25.0,42,baseline,87.41074979213009,87.41074979213009,87.41074979213009,87.5
387,GRADIENT,25.0,42,baseline,87.4097450622998,87.4097450622998,87.4097450622998,87.5
388,GRADIENT,25.0,42,baseline,87.41234421630253,87.41234421630253,87.41234421630253,87.5
389,GRADIENT,25.0,42,baseline,87.41134040694836,87.41134040694836,87.41134040694836,87.5
390,GRADIENT,25.0,42,baseline,87.42113633059695,87.42113633059695,87.42113633059695,87.5
391,GRADIENT,25.0,42,baseline,87.42013306205004,87.42013306205004,87.42013306205004,87.5
392,GRADIENT,25.0,42,baseline,87.41553422066215,87.41553422066215,87.41553422066215,87.5
393,GRADIENT,25.0,42,baseline,87.42172090807091,87.42172090807091,87.42172090807091,87.5
394,GRADIENT,25.0,42,baseline,87.4279041770032,87.4279041770032,87.4279041770032,87.5
395,GRADIENT,25.0,42,baseline,87.42331182223288,87.42331182223288,87.42331182223288,87.5
396,GRADIENT,25.0,42,baseline,87.42231094513477,87.42231094513477,87.42231094513477,87.5
397,GRADIENT,25.0,42,baseline,87.41772347507496,87.41772347507496,87.41772347507496,87.5
398,GRADIENT,25.0,42,baseline,87.41672389170462,87.41672389170462,87.41672389170462,87.5
399,GRADIENT,25.0,42,baseline,87.41572486052648,87.41572486052648,87.41572486052648,87.5
400,GRADIENT,25.0,42,baseline,87.41472638120932,87.41472638120932,87.41472638120932,87.5
401,GRADIENT,25.0,42,baseline,87.41730843043031,87.41730843043031,87.41730843043031,87.5
402,GRADIENT,25.0,42,baseline,87.42346724049219,87.42346724049219,87.42346724049219,87.5
403,GRADIENT,25.0,42,baseline,87.41889345515642,87.41889345515642,87.41889345515642,87.5
404,GRADIENT,25.0,42,baseline,87.41789680561033,87.41789680561033,87.41789680561033,87.5
405,GRADIENT,25.0,42,baseline,87.42047352890151,87.42047352890151,87.42047352890151,87.5
406,GRADIENT,25.0,42,baseline,87.41947779321407,87.41947779321407,87.41947779321407,87.5
407,GRADIENT,25.0,42,baseline,87.41848260738486,87.41848260738486,87.41848260738486,87.5
408,GRADIENT,25.0,42,baseline,87.41748797108426,87.41748797108426,87.41748797108426,87.5
409,GRADIENT,25.0,42,baseline,87.41649388398287,87.41649388398287,87.41649388398287,87.5
410,GRADIENT,25.0,42,baseline,87.41906424504539,87.41906424504539,87.41906424504539,87.5
411,GRADIENT,25.0,42,baseline,87.42163318698924,87.42163318698924,87.42163318698924,87.5
412,GRADIENT,25.0,42,baseline,87.42420071066485,87.42420071066485,87.42420071066485,87.5
413,GRADIENT,25.0,42,baseline,87.4303253730395,87.4303253730395,87.4303253730395,87.5
414,GRADIENT,25.0,42,baseline,87.42577632389526,87.42577632389526,87.42577632389526,87.5
415,GRADIENT,25.0,42,baseline,87.42478478429778,87.42478478429778,87.42478478429778,87.5
416,GRADIENT,25.0,42,baseline,87.42024057105719,87.42024057105719,87.42024057105719,87.5
417,GRADIENT,25.0,42,baseline,87.4263531990304,87.4263531990304,87.4263531990304,87.5
418,GRADIENT,25.0,42,baseline,87.4289127846627,87.4289127846627,87.4289127846627,87.5
419,GRADIENT,25.0,42,baseline,87.42437517008861,87.42437517008861,87.42437517008861,87.5
420,GRADIENT,25.0,42,baseline,87.41984005970905,87.41984005970905,87.41984005970905,87.5
421,GRADIENT,25.0,42,baseline,87.42594049235821,87.42594049235821,87.42594049235821,87.5
422,GRADIENT,25.0,42,baseline,87.42849498404496,87.42849498404496,87.42849498404496,87.5
423,GRADIENT,25.0,42,baseline,87.43458886948838,87.43458886948838,87.43458886948838,87.5
424,GRADIENT,25.0,42,baseline,87.43360132667138,87.43360132667138,87.43360132667138,87.5
425,GRADIENT,25.0,42,baseline,87.43615159212543,87.43615159212543,87.43615159212543,87.5
426,GRADIENT,25.0,42,baseline,87.43516495578153,87.43516495578153,87.43516495578153,87.5
427,GRADIENT,25.0,42,baseline,87.43771259077842,87.43771259077842,87.43771259077842,87.5
428,GRADIENT,25.0,42,baseline,87.43319490001473,87.43319490001473,87.43319490001473,87.5
429,GRADIENT,25.0,42,baseline,87.43927028392702,87.43927028392702,87.43927028392702,87.5
430,GRADIENT,25.0,42,baseline,87.43475702932297,87.43475702932297,87.43475702932297,87.5
431,GRADIENT,25.0,42,baseline,87.43024626418533,87.43024626418533,87.43024626418533,87.5
432,GRADIENT,25.0,42,baseline,87.42926288855699,87.42926288855699,87.42926288855699,87.5
433,GRADIENT,25.0,42,baseline,87.42475691621654,87.42475691621654,87.42475691621654,87.5
434,GRADIENT,25.0,42,baseline,87.42025342897715,87.42025342897715,87.42025342897715,87.5
435,GRADIENT,25.0,42,baseline,87.42279165899895,87.42279165899895,87.42279165899895,87.5
436,GRADIENT,25.0,42,baseline,87.4218106322704,87.4218106322704,87.4218106322704,87.5
437,GRADIENT,25.0,42,baseline,87.41731404842838,87.41731404842838,87.41731404842838,87.5
438,GRADIENT,25.0,42,baseline,87.41633428408402,87.41633428408402,87.41633428408402,87.5
439,GRADIENT,25.0,42,baseline,87.41886764283346,87.41886764283346,87.41886764283346,87.5
440,GRADIENT,25.0,42,baseline,87.42139960479435,87.42139960479435,87.42139960479435,87.5
441,GRADIENT,25.0,42,baseline,87.42042109963917,87.42042109963917,87.42042109963917,87.5
442,GRADIENT,25.0,42,baseline,87.41944313394077,87.41944313394077,87.41944313394077,87.5
443,GRADIENT,25.0,42,baseline,87.42547683331412,87.42547683331412,87.42547683331412,87.5
444,GRADIENT,25.0,42,baseline,87.42099577601431,87.42099577601431,87.42099577601431,87.5
445,GRADIENT,25.0,42,baseline,87.42001924709037,87.42001924709037,87.42001924709037,87.5
446,GRADIENT,25.0,42,baseline,87.41904325643355,87.41904325643355,87.41904325643355,87.5
447,GRADIENT,25.0,42,baseline,87.42156636082159,87.42156636082159,87.42156636082159,87.5
448,GRADIENT,25.0,42,baseline,87.42059126677145,87.42059126677145,87.42059126677145,87.5
449,GRADIENT,25.0,42,baseline,87.42311176953963,87.42311176953963,87.42311176953963,87.5
450,GRADIENT,25.0,42,baseline,87.42213757136605,87.42213757136605,87.42213757136605,87.5
451,GRADIENT,25.0,42,baseline,87.42814704051287,87.42814704051287,87.42814704051287,87.5
452,GRADIENT,25.0,42,baseline,87.43764301758392,87.43764301758392,87.43764301758392,87.5
453,GRADIENT,25.0,42,baseline,87.44015761305113,87.44015761305113,87.44015761305113,87.5
454,GRADIENT,25.0,42,baseline,87.44267082297614,87.44267082297614,87.44267082297614,87.5
455,GRADIENT,25.0,42,baseline,87.44518264818649,87.44518264818649,87.44518264818649,87.5
456,GRADIENT,25.0,42,baseline,87.44421024446638,87.44421024446638,87.44421024446638,87.5
457,GRADIENT,25.0,42,baseline,87.4432383764664,87.4432383764664,87.4432383764664,87.5
458,GRADIENT,25.0,42,baseline,87.43878768079824,87.43878768079824,87.43878768079824,87.5
459,GRADIENT,25.0,42,baseline,87.43781706028355,87.43781706028355,87.43781706028355,87.5
460,GRADIENT,25.0,42,baseline,87.43337108985727,87.43337108985727,87.43337108985727,87.5
461,GRADIENT,25.0,42,baseline,87.43240171500135,87.43240171500135,87.43240171500135,87.5
462,GRADIENT,25.0,42,baseline,87.427960464514,87.427960464514,87.427960464514,87.5
463,GRADIENT,25.0,42,baseline,87.42699233349342,87.42699233349342,87.42699233349342,87.5
464,GRADIENT,25.0,42,baseline,87.42602473566673,87.42602473566673,87.42602473566673,87.5
465,GRADIENT,25.0,42,baseline,87.42505767071574,87.42505767071574,87.42505767071574,87.5
466,GRADIENT,25.0,42,baseline,87.42755660826982,87.42755660826982,87.42755660826982,87.5
467,GRADIENT,25.0,42,baseline,87.43005416973514,87.43005416973514,87.43005416973514,87.5
468,GRADIENT,25.0,42,baseline,87.43601236127651,87.43601236127651,87.43601236127651,87.5
469,GRADIENT,25.0,42,baseline,87.4315864491019,87.4315864491019,87.4315864491019,87.5
470,GRADIENT,25.0,42,baseline,87.43062151800996,87.43062151800996,87.43062151800996,87.5
471,GRADIENT,25.0,42,baseline,87.43311393311028,87.43311393311028,87.43311393311028,87.5
472,GRADIENT,25.0,42,baseline,87.42869480298025,87.42869480298025,87.42869480298025,87.5
473,GRADIENT,25.0,42,baseline,87.4242781056596,87.4242781056596,87.4242781056596,87.5
474,GRADIENT,25.0,42,baseline,87.4267671043007,87.4267671043007,87.4267671043007,87.5
475,GRADIENT,25.0,42,baseline,87.42925473282966,87.42925473282966,87.42925473282966,87.5
476,GRADIENT,25.0,42,baseline,87.42484462899907,87.42484462899907,87.42484462899907,87.5
477,GRADIENT,25.0,42,baseline,87.42388341000493,87.42388341000493,87.42388341000493,87.5
478,GRADIENT,25.0,42,baseline,87.41947798584488,87.41947798584488,87.41947798584488,87.5
479,GRADIENT,25.0,42,baseline,87.41851799812763,87.41851799812763,87.41851799812763,87.5
480,GRADIENT,25.0,42,baseline,87.42099982907082,87.42099982907082,87.42099982907082,87.5
481,GRADIENT,25.0,42,baseline,87.41660115483371,87.41660115483371,87.41660115483371,87.5
482,GRADIENT,25.0,42,baseline,87.41908060096607,87.41908060096607,87.41908060096607,87.5
483,GRADIENT,25.0,42,baseline,87.41812255175958,87.41812255175958,87.41812255175958,87.5
484,GRADIENT,25.0,42,baseline,87.42059944262985,87.42059944262985,87.42059944262985,87.5
485,GRADIENT,25.0,42,baseline,87.42307497067652,87.42307497067652,87.42307497067652,87.5
486,GRADIENT,25.0,42,baseline,87.41868717798178,87.41868717798178,87.41868717798178,87.5
487,GRADIENT,25.0,42,baseline,87.41773106317326,87.41773106317326,87.41773106317326,87.5
488,GRADIENT,25.0,42,baseline,87.41677547436188,87.41677547436188,87.41677547436188,87.5
489,GRADIENT,25.0,42,baseline,87.41582041123432,87.41582041123432,87.41582041123432,87.5
490,GRADIENT,25.0,42,baseline,87.41486587347745,87.41486587347745,87.41486587347745,87.5
491,GRADIENT,25.0,42,baseline,87.42075668175771,87.42075668175771,87.42075668175771,87.5
492,GRADIENT,25.0,42,baseline,87.41638215200484,87.41638215200484,87.41638215200484,87.5
493,GRADIENT,25.0,42,baseline,87.41201002830863,87.41201002830863,87.41201002830863,87.5
494,GRADIENT,25.0,42,baseline,87.40764030923636,87.40764030923636,87.40764030923636,87.5
495,GRADIENT,25.0,42,baseline,87.41010413495748,87.41010413495748,87.41010413495748,87.5
496,GRADIENT,25.0,42,baseline,87.41598046873762,87.41598046873762,87.41598046873762,87.5
497,GRADIENT,25.0,42,baseline,87.4116171027828,87.4116171027828,87.4116171027828,87.5
498,GRADIENT,25.0,42,baseline,87.41407703621061,87.41407703621061,87.41407703621061,87.5
499,GRADIENT,25.0,42,baseline,87.41312687222634,87.41312687222634,87.41312687222634,87.5
500,GRADIENT,25.0,42,baseline,87.41217723068036,87.41217723068036,87.41217723068036,87.5
501,GRADIENT,25.0,42,baseline,87.4078227743737,87.4078227743737,87.4078227743737,87.5
502,GRADIENT,25.0,42,baseline,87.41027798054411,87.41027798054411,87.41027798054411,87.5
503,GRADIENT,25.0,42,baseline,87.4127318369271,87.4127318369271,87.4127318369271,87.5
504,GRADIENT,25.0,42,baseline,87.41858457576205,87.41858457576205,87.41858457576205,87.5
505,GRADIENT,25.0,42,baseline,87.41423850329313,87.41423850329313,87.41423850329313,87.5
506,GRADIENT,25.0,42,baseline,87.41668848393007,87.41668848393007,87.41668848393007,87.5
507,GRADIENT,25.0,42,baseline,87.4123468506183,87.4123468506183,87.4123468506183,87.5
508,GRADIENT,25.0,42,baseline,87.41479447579087,87.41479447579087,87.41479447579087,87.5
509,GRADIENT,25.0,42,baseline,87.41045727700069,87.41045727700069,87.41045727700069,87.5
