step,method,q,seed,ablation,effort_mean,theoretical_effort,effort_error
274432,TEL-PPO,25.0,1024,baseline,68.40151294739937,87.5,19.098487052600632
278528,TEL-PPO,25.0,1024,baseline,68.36953578842812,87.5,19.130464211571876
278528,TEL-PPO,25.0,1024,baseline,68.36953578842812,87.5,19.130464211571876
278528,TEL-PPO,25.0,1024,baseline,68.36953578842812,87.5,19.130464211571876
282624,TEL-PPO,25.0,1024,baseline,68.49579956848174,87.5,19.004200431518257
282624,TEL-PPO,25.0,1024,baseline,68.49579956848174,87.5,19.004200431518257
282624,TEL-PPO,25.0,1024,baseline,68.49579956848174,87.5,19.004200431518257
286720,TEL-PPO,25.0,1024,baseline,68.47889157943428,87.5,19.021108420565724
286720,TEL-PPO,25.0,1024,baseline,68.47889157943428,87.5,19.021108420565724
286720,TEL-PPO,25.0,1024,baseline,68.47889157943428,87.5,19.021108420565724
290816,TEL-PPO,25.0,1024,baseline,68.30406367313115,87.5,19.195936326868846
290816,TEL-PPO,25.0,1024,baseline,68.30406367313115,87.5,19.195936326868846
290816,TEL-PPO,25.0,1024,baseline,68.30406367313115,87.5,19.195936326868846
294912,TEL-PPO,25.0,1024,baseline,68.32229336863375,87.5,19.17770663136625
294912,TEL-PPO,25.0,1024,baseline,68.32229336863375,87.5,19.17770663136625
294912,TEL-PPO,25.0,1024,baseline,68.32229336863375,87.5,19.17770663136625
299008,TEL-PPO,25.0,1024,baseline,68.05882839718832,87.5,19.44117160281168
299008,TEL-PPO,25.0,1024,baseline,68.05882839718832,87.5,19.44117160281168
299008,TEL-PPO,25.0,1024,baseline,68.05882839718832,87.5,19.44117160281168
303104,TEL-PPO,25.0,1024,baseline,68.07272933702922,87.5,19.427270662970784
303104,TEL-PPO,25.0,1024,baseline,68.07272933702922,87.5,19.427270662970784
303104,TEL-PPO,25.0,1024,baseline,68.07272933702922,87.5,19.427270662970784
307200,TEL-PPO,25.0,1024,baseline,68.19046242302281,87.5,19.309537576977192
307200,TEL-PPO,25.0,1024,baseline,68.19046242302281,87.5,19.309537576977192
307200,TEL-PPO,25.0,1024,baseline,68.19046242302281,87.5,19.309537576977192
311296,TEL-PPO,25.0,1024,baseline,68.1203562365846,87.5,19.3796437634154
311296,TEL-PPO,25.0,1024,baseline,68.1203562365846,87.5,19.3796437634154
311296,TEL-PPO,25.0,1024,baseline,68.1203562365846,87.5,19.3796437634154
315392,TEL-PPO,25.0,1024,baseline,67.97997981403037,87.5,19.520020185969628
315392,TEL-PPO,25.0,1024,baseline,67.97997981403037,87.5,19.520020185969628
315392,TEL-PPO,25.0,1024,baseline,67.97997981403037,87.5,19.520020185969628
319488,TEL-PPO,25.0,1024,baseline,67.87459523044537,87.5,19.625404769554635
319488,TEL-PPO,25.0,1024,baseline,67.87459523044537,87.5,19.625404769554635
319488,TEL-PPO,25.0,1024,baseline,67.87459523044537,87.5,19.625404769554635
323584,TEL-PPO,25.0,1024,baseline,68.35985971707862,87.5,19.14014028292138
323584,TEL-PPO,25.0,1024,baseline,68.35985971707862,87.5,19.14014028292138
323584,TEL-PPO,25.0,1024,baseline,68.35985971707862,87.5,19.14014028292138
327680,TEL-PPO,25.0,1024,baseline,67.98833077959728,87.5,19.511669220402723
327680,TEL-PPO,25.0,1024,baseline,67.98833077959728,87.5,19.511669220402723
327680,TEL-PPO,25.0,1024,baseline,67.98833077959728,87.5,19.511669220402723
331776,TEL-PPO,25.0,1024,baseline,67.94278917415075,87.5,19.557210825849253
331776,TEL-PPO,25.0,1024,baseline,67.94278917415075,87.5,19.557210825849253
331776,TEL-PPO,25.0,1024,baseline,67.94278917415075,87.5,19.557210825849253
335872,TEL-PPO,25.0,1024,baseline,67.98352134041494,87.5,19.51647865958506
335872,TEL-PPO,25.0,1024,baseline,67.98352134041494,87.5,19.51647865958506
335872,TEL-PPO,25.0,1024,baseline,67.98352134041494,87.5,19.51647865958506
339968,TEL-PPO,25.0,1024,baseline,67.94662059796971,87.5,19.553379402030288
339968,TEL-PPO,25.0,1024,baseline,67.94662059796971,87.5,19.553379402030288
339968,TEL-PPO,25.0,1024,baseline,67.94662059796971,87.5,19.553379402030288
344064,TEL-PPO,25.0,1024,baseline,67.90805067261688,87.5,19.59194932738312
344064,TEL-PPO,25.0,1024,baseline,67.90805067261688,87.5,19.59194932738312
344064,TEL-PPO,25.0,1024,baseline,67.90805067261688,87.5,19.59194932738312
348160,TEL-PPO,25.0,1024,baseline,67.8431761800311,87.5,19.656823819968906
348160,TEL-PPO,25.0,1024,baseline,67.8431761800311,87.5,19.656823819968906
348160,TEL-PPO,25.0,1024,baseline,67.8431761800311,87.5,19.656823819968906
352256,TEL-PPO,25.0,1024,baseline,67.73220622772351,87.5,19.76779377227649
352256,TEL-PPO,25.0,1024,baseline,67.73220622772351,87.5,19.76779377227649
352256,TEL-PPO,25.0,1024,baseline,67.73220622772351,87.5,19.76779377227649
356352,TEL-PPO,25.0,1024,baseline,67.79513434646648,87.5,19.704865653533517
356352,TEL-PPO,25.0,1024,baseline,67.79513434646648,87.5,19.704865653533517
356352,TEL-PPO,25.0,1024,baseline,67.79513434646648,87.5,19.704865653533517
360448,TEL-PPO,25.0,1024,baseline,67.8369609587826,87.5,19.663039041217402
360448,TEL-PPO,25.0,1024,baseline,67.8369609587826,87.5,19.663039041217402
360448,TEL-PPO,25.0,1024,baseline,67.8369609587826,87.5,19.663039041217402
364544,TEL-PPO,25.0,1024,baseline,68.20381371304381,87.5,19.296186286956186
364544,TEL-PPO,25.0,1024,baseline,68.20381371304381,87.5,19.296186286956186
364544,TEL-PPO,25.0,1024,baseline,68.20381371304381,87.5,19.296186286956186
368640,TEL-PPO,25.0,1024,baseline,68.21719487477085,87.5,19.282805125229146
368640,TEL-PPO,25.0,1024,baseline,68.21719487477085,87.5,19.282805125229146
368640,TEL-PPO,25.0,1024,baseline,68.21719487477085,87.5,19.282805125229146
372736,TEL-PPO,25.0,1024,baseline,68.21013203589256,87.5,19.289867964107444
372736,TEL-PPO,25.0,1024,baseline,68.21013203589256,87.5,19.289867964107444
372736,TEL-PPO,25.0,1024,baseline,68.21013203589256,87.5,19.289867964107444
376832,TEL-PPO,25.0,1024,baseline,68.05605455907062,87.5,19.443945440929383
376832,TEL-PPO,25.0,1024,baseline,68.05605455907062,87.5,19.443945440929383
376832,TEL-PPO,25.0,1024,baseline,68.05605455907062,87.5,19.443945440929383
380928,TEL-PPO,25.0,1024,baseline,67.9303512829355,87.5,19.569648717064496
380928,TEL-PPO,25.0,1024,baseline,67.9303512829355,87.5,19.569648717064496
380928,TEL-PPO,25.0,1024,baseline,67.9303512829355,87.5,19.569648717064496
385024,TEL-PPO,25.0,1024,baseline,68.10903449635964,87.5,19.39096550364036
385024,TEL-PPO,25.0,1024,baseline,68.10903449635964,87.5,19.39096550364036
385024,TEL-PPO,25.0,1024,baseline,68.10903449635964,87.5,19.39096550364036
389120,TEL-PPO,25.0,1024,baseline,68.13492555217827,87.5,19.365074447821726
389120,TEL-PPO,25.0,1024,baseline,68.13492555217827,87.5,19.365074447821726
389120,TEL-PPO,25.0,1024,baseline,68.13492555217827,87.5,19.365074447821726
393216,TEL-PPO,25.0,1024,baseline,68.19992888625703,87.5,19.300071113742973
393216,TEL-PPO,25.0,1024,baseline,68.19992888625703,87.5,19.300071113742973
393216,TEL-PPO,25.0,1024,baseline,68.19992888625703,87.5,19.300071113742973
397312,TEL-PPO,25.0,1024,baseline,68.37355181621379,87.5,19.12644818378621
397312,TEL-PPO,25.0,1024,baseline,68.37355181621379,87.5,19.12644818378621
397312,TEL-PPO,25.0,1024,baseline,68.37355181621379,87.5,19.12644818378621
401408,TEL-PPO,25.0,1024,baseline,68.5175591027365,87.5,18.9824408972635
401408,TEL-PPO,25.0,1024,baseline,68.5175591027365,87.5,18.9824408972635
401408,TEL-PPO,25.0,1024,baseline,68.5175591027365,87.5,18.9824408972635
405504,TEL-PPO,25.0,1024,baseline,68.53825668664632,87.5,18.96174331335368
405504,TEL-PPO,25.0,1024,baseline,68.53825668664632,87.5,18.96174331335368
405504,TEL-PPO,25.0,1024,baseline,68.53825668664632,87.5,18.96174331335368
409600,TEL-PPO,25.0,1024,baseline,68.54256779327974,87.5,18.957432206720256
409600,TEL-PPO,25.0,1024,baseline,68.54256779327974,87.5,18.957432206720256
409600,TEL-PPO,25.0,1024,baseline,68.54256779327974,87.5,18.957432206720256
413696,TEL-PPO,25.0,1024,baseline,68.63307027705017,87.5,18.866929722949834
413696,TEL-PPO,25.0,1024,baseline,68.63307027705017,87.5,18.866929722949834
413696,TEL-PPO,25.0,1024,baseline,68.63307027705017,87.5,18.866929722949834
417792,TEL-PPO,25.0,1024,baseline,68.32692646095542,87.5,19.17307353904458
417792,TEL-PPO,25.0,1024,baseline,68.32692646095542,87.5,19.17307353904458
417792,TEL-PPO,25.0,1024,baseline,68.32692646095542,87.5,19.17307353904458
421888,TEL-PPO,25.0,1024,baseline,68.28070829575867,87.5,19.21929170424133
421888,TEL-PPO,25.0,1024,baseline,68.28070829575867,87.5,19.21929170424133
421888,TEL-PPO,25.0,1024,baseline,68.28070829575867,87.5,19.21929170424133
425984,TEL-PPO,25.0,1024,baseline,68.34332979191083,87.5,19.156670208089167
425984,TEL-PPO,25.0,1024,baseline,68.34332979191083,87.5,19.156670208089167
425984,TEL-PPO,25.0,1024,baseline,68.34332979191083,87.5,19.156670208089167
430080,TEL-PPO,25.0,1024,baseline,68.22489132126815,87.5,19.275108678731854
430080,TEL-PPO,25.0,1024,baseline,68.22489132126815,87.5,19.275108678731854
430080,TEL-PPO,25.0,1024,baseline,68.22489132126815,87.5,19.275108678731854
434176,TEL-PPO,25.0,1024,baseline,68.17173038329925,87.5,19.32826961670075
434176,TEL-PPO,25.0,1024,baseline,68.17173038329925,87.5,19.32826961670075
434176,TEL-PPO,25.0,1024,baseline,68.17173038329925,87.5,19.32826961670075
438272,TEL-PPO,25.0,1024,baseline,68.03533723764119,87.5,19.464662762358813
438272,TEL-PPO,25.0,1024,baseline,68.03533723764119,87.5,19.464662762358813
438272,TEL-PPO,25.0,1024,baseline,68.03533723764119,87.5,19.464662762358813
442368,TEL-PPO,25.0,1024,baseline,68.2986622122116,87.5,19.201337787788404
442368,TEL-PPO,25.0,1024,baseline,68.2986622122116,87.5,19.201337787788404
442368,TEL-PPO,25.0,1024,baseline,68.2986622122116,87.5,19.201337787788404
446464,TEL-PPO,25.0,1024,baseline,68.12264137435693,87.5,19.37735862564307
446464,TEL-PPO,25.0,1024,baseline,68.12264137435693,87.5,19.37735862564307
446464,TEL-PPO,25.0,1024,baseline,68.12264137435693,87.5,19.37735862564307
450560,TEL-PPO,25.0,1024,baseline,68.0523713990116,87.5,19.447628600988395
450560,TEL-PPO,25.0,1024,baseline,68.0523713990116,87.5,19.447628600988395
450560,TEL-PPO,25.0,1024,baseline,68.0523713990116,87.5,19.447628600988395
454656,TEL-PPO,25.0,1024,baseline,68.33796542556956,87.5,19.162034574430436
454656,TEL-PPO,25.0,1024,baseline,68.33796542556956,87.5,19.162034574430436
454656,TEL-PPO,25.0,1024,baseline,68.33796542556956,87.5,19.162034574430436
458752,TEL-PPO,25.0,1024,baseline,68.20170468604188,87.5,19.29829531395812
458752,TEL-PPO,25.0,1024,baseline,68.20170468604188,87.5,19.29829531395812
458752,TEL-PPO,25.0,1024,baseline,68.20170468604188,87.5,19.29829531395812
462848,TEL-PPO,25.0,1024,baseline,68.0737765966916,87.5,19.4262234033084
462848,TEL-PPO,25.0,1024,baseline,68.0737765966916,87.5,19.4262234033084
462848,TEL-PPO,25.0,1024,baseline,68.0737765966916,87.5,19.4262234033084
466944,TEL-PPO,25.0,1024,baseline,68.15945967007424,87.5,19.34054032992576
466944,TEL-PPO,25.0,1024,baseline,68.15945967007424,87.5,19.34054032992576
466944,TEL-PPO,25.0,1024,baseline,68.15945967007424,87.5,19.34054032992576
471040,TEL-PPO,25.0,1024,baseline,68.11101415706796,87.5,19.388985842932044
471040,TEL-PPO,25.0,1024,baseline,68.11101415706796,87.5,19.388985842932044
471040,TEL-PPO,25.0,1024,baseline,68.11101415706796,87.5,19.388985842932044
475136,TEL-PPO,25.0,1024,baseline,68.06858458137151,87.5,19.43141541862849
475136,TEL-PPO,25.0,1024,baseline,68.06858458137151,87.5,19.43141541862849
475136,TEL-PPO,25.0,1024,baseline,68.06858458137151,87.5,19.43141541862849
479232,TEL-PPO,25.0,1024,baseline,68.06632636860012,87.5,19.433673631399884
479232,TEL-PPO,25.0,1024,baseline,68.06632636860012,87.5,19.433673631399884
479232,TEL-PPO,25.0,1024,baseline,68.06632636860012,87.5,19.433673631399884
483328,TEL-PPO,25.0,1024,baseline,68.1568935597315,87.5,19.3431064402685
483328,TEL-PPO,25.0,1024,baseline,68.1568935597315,87.5,19.3431064402685
483328,TEL-PPO,25.0,1024,baseline,68.1568935597315,87.5,19.3431064402685
487424,TEL-PPO,25.0,1024,baseline,67.98005625931556,87.5,19.51994374068444
487424,TEL-PPO,25.0,1024,baseline,67.98005625931556,87.5,19.51994374068444
487424,TEL-PPO,25.0,1024,baseline,67.98005625931556,87.5,19.51994374068444
491520,TEL-PPO,25.0,1024,baseline,68.14273025700834,87.5,19.35726974299166
491520,TEL-PPO,25.0,1024,baseline,68.14273025700834,87.5,19.35726974299166
491520,TEL-PPO,25.0,1024,baseline,68.14273025700834,87.5,19.35726974299166
495616,TEL-PPO,25.0,1024,baseline,68.097777717281,87.5,19.402222282718995
495616,TEL-PPO,25.0,1024,baseline,68.097777717281,87.5,19.402222282718995
495616,TEL-PPO,25.0,1024,baseline,68.097777717281,87.5,19.402222282718995
499712,TEL-PPO,25.0,1024,baseline,68.21190822962693,87.5,19.28809177037307
499712,TEL-PPO,25.0,1024,baseline,68.21190822962693,87.5,19.28809177037307
499712,TEL-PPO,25.0,1024,baseline,68.21190822962693,87.5,19.28809177037307
503808,TEL-PPO,25.0,1024,baseline,68.31604874320307,87.5,19.18395125679693
503808,TEL-PPO,25.0,1024,baseline,68.31604874320307,87.5,19.18395125679693
503808,TEL-PPO,25.0,1024,baseline,68.31604874320307,87.5,19.18395125679693
507904,TEL-PPO,25.0,1024,baseline,68.24330530921006,87.5,19.256694690789942
507904,TEL-PPO,25.0,1024,baseline,68.24330530921006,87.5,19.256694690789942
507904,TEL-PPO,25.0,1024,baseline,68.24330530921006,87.5,19.256694690789942
512000,TEL-PPO,25.0,1024,baseline,68.12448816793061,87.5,19.375511832069392
512000,TEL-PPO,25.0,1024,baseline,68.12448816793061,87.5,19.375511832069392
512000,TEL-PPO,25.0,1024,baseline,68.12448816793061,87.5,19.375511832069392
516096,TEL-PPO,25.0,1024,baseline,67.91122764302409,87.5,19.58877235697591
516096,TEL-PPO,25.0,1024,baseline,67.91122764302409,87.5,19.58877235697591
516096,TEL-PPO,25.0,1024,baseline,67.91122764302409,87.5,19.58877235697591
520192,TEL-PPO,25.0,1024,baseline,67.8239152794705,87.5,19.676084720529502
520192,TEL-PPO,25.0,1024,baseline,67.8239152794705,87.5,19.676084720529502
520192,TEL-PPO,25.0,1024,baseline,67.8239152794705,87.5,19.676084720529502
524288,TEL-PPO,25.0,1024,baseline,67.85762625420463,87.5,19.642373745795368
524288,TEL-PPO,25.0,1024,baseline,67.85762625420463,87.5,19.642373745795368
524288,TEL-PPO,25.0,1024,baseline,67.85762625420463,87.5,19.642373745795368
528384,TEL-PPO,25.0,1024,baseline,68.00136034982278,87.5,19.498639650177225
528384,TEL-PPO,25.0,1024,baseline,68.00136034982278,87.5,19.498639650177225
528384,TEL-PPO,25.0,1024,baseline,68.00136034982278,87.5,19.498639650177225
532480,TEL-PPO,25.0,1024,baseline,68.15868572657925,87.5,19.34131427342075
532480,TEL-PPO,25.0,1024,baseline,68.15868572657925,87.5,19.34131427342075
532480,TEL-PPO,25.0,1024,baseline,68.15868572657925,87.5,19.34131427342075
536576,TEL-PPO,25.0,1024,baseline,68.42879469320182,87.5,19.071205306798177
536576,TEL-PPO,25.0,1024,baseline,68.42879469320182,87.5,19.071205306798177
536576,TEL-PPO,25.0,1024,baseline,68.42879469320182,87.5,19.071205306798177
540672,TEL-PPO,25.0,1024,baseline,68.16148439003167,87.5,19.338515609968326
540672,TEL-PPO,25.0,1024,baseline,68.16148439003167,87.5,19.338515609968326
540672,TEL-PPO,25.0,1024,baseline,68.16148439003167,87.5,19.338515609968326
544768,TEL-PPO,25.0,1024,baseline,68.21800189511856,87.5,19.28199810488144
544768,TEL-PPO,25.0,1024,baseline,68.21800189511856,87.5,19.28199810488144
544768,TEL-PPO,25.0,1024,baseline,68.21800189511856,87.5,19.28199810488144
548864,TEL-PPO,25.0,1024,baseline,68.17742452211667,87.5,19.322575477883333
548864,TEL-PPO,25.0,1024,baseline,68.17742452211667,87.5,19.322575477883333
548864,TEL-PPO,25.0,1024,baseline,68.17742452211667,87.5,19.322575477883333
552960,TEL-PPO,25.0,1024,baseline,68.23127673706045,87.5,19.268723262939545
552960,TEL-PPO,25.0,1024,baseline,68.23127673706045,87.5,19.268723262939545
552960,TEL-PPO,25.0,1024,baseline,68.23127673706045,87.5,19.268723262939545
557056,TEL-PPO,25.0,1024,baseline,68.1783429463395,87.5,19.321657053660502
557056,TEL-PPO,25.0,1024,baseline,68.1783429463395,87.5,19.321657053660502
557056,TEL-PPO,25.0,1024,baseline,68.1783429463395,87.5,19.321657053660502
561152,TEL-PPO,25.0,1024,baseline,68.09659695578725,87.5,19.40340304421275
561152,TEL-PPO,25.0,1024,baseline,68.09659695578725,87.5,19.40340304421275
561152,TEL-PPO,25.0,1024,baseline,68.09659695578725,87.5,19.40340304421275
565248,TEL-PPO,25.0,1024,baseline,68.06286516087137,87.5,19.437134839128632
565248,TEL-PPO,25.0,1024,baseline,68.06286516087137,87.5,19.437134839128632
565248,TEL-PPO,25.0,1024,baseline,68.06286516087137,87.5,19.437134839128632
569344,TEL-PPO,25.0,1024,baseline,67.9421193539164,87.5,19.557880646083603
569344,TEL-PPO,25.0,1024,baseline,67.9421193539164,87.5,19.557880646083603
569344,TEL-PPO,25.0,1024,baseline,67.9421193539164,87.5,19.557880646083603
573440,TEL-PPO,25.0,1024,baseline,67.86155310971662,87.5,19.638446890283376
573440,TEL-PPO,25.0,1024,baseline,67.86155310971662,87.5,19.638446890283376
573440,TEL-PPO,25.0,1024,baseline,67.86155310971662,87.5,19.638446890283376
577536,TEL-PPO,25.0,1024,baseline,67.85789222316816,87.5,19.642107776831836
577536,TEL-PPO,25.0,1024,baseline,67.85789222316816,87.5,19.642107776831836
577536,TEL-PPO,25.0,1024,baseline,67.85789222316816,87.5,19.642107776831836
581632,TEL-PPO,25.0,1024,baseline,67.91054337378586,87.5,19.589456626214144
581632,TEL-PPO,25.0,1024,baseline,67.91054337378586,87.5,19.589456626214144
581632,TEL-PPO,25.0,1024,baseline,67.91054337378586,87.5,19.589456626214144
585728,TEL-PPO,25.0,1024,baseline,67.75559863215327,87.5,19.744401367846734
585728,TEL-PPO,25.0,1024,baseline,67.75559863215327,87.5,19.744401367846734
585728,TEL-PPO,25.0,1024,baseline,67.75559863215327,87.5,19.744401367846734
589824,TEL-PPO,25.0,1024,baseline,68.20282651670277,87.5,19.29717348329723
589824,TEL-PPO,25.0,1024,baseline,68.20282651670277,87.5,19.29717348329723
589824,TEL-PPO,25.0,1024,baseline,68.20282651670277,87.5,19.29717348329723
593920,TEL-PPO,25.0,1024,baseline,68.05722871283062,87.5,19.44277128716938
593920,TEL-PPO,25.0,1024,baseline,68.05722871283062,87.5,19.44277128716938
593920,TEL-PPO,25.0,1024,baseline,68.05722871283062,87.5,19.44277128716938
598016,TEL-PPO,25.0,1024,baseline,68.09854906797435,87.5,19.401450932025654
598016,TEL-PPO,25.0,1024,baseline,68.09854906797435,87.5,19.401450932025654
598016,TEL-PPO,25.0,1024,baseline,68.09854906797435,87.5,19.401450932025654
602112,TEL-PPO,25.0,1024,baseline,68.00008506281306,87.5,19.499914937186944
602112,TEL-PPO,25.0,1024,baseline,68.00008506281306,87.5,19.499914937186944
602112,TEL-PPO,25.0,1024,baseline,68.00008506281306,87.5,19.499914937186944
606208,TEL-PPO,25.0,1024,baseline,67.88748902734355,87.5,19.61251097265645
606208,TEL-PPO,25.0,1024,baseline,67.88748902734355,87.5,19.61251097265645
606208,TEL-PPO,25.0,1024,baseline,67.88748902734355,87.5,19.61251097265645
610304,TEL-PPO,25.0,1024,baseline,68.03420030977571,87.5,19.465799690224287
610304,TEL-PPO,25.0,1024,baseline,68.03420030977571,87.5,19.465799690224287
610304,TEL-PPO,25.0,1024,baseline,68.03420030977571,87.5,19.465799690224287
614400,TEL-PPO,25.0,1024,baseline,67.83150411117819,87.5,19.66849588882181
614400,TEL-PPO,25.0,1024,baseline,67.83150411117819,87.5,19.66849588882181
614400,TEL-PPO,25.0,1024,baseline,67.83150411117819,87.5,19.66849588882181
618496,TEL-PPO,25.0,1024,baseline,68.02975612692532,87.5,19.47024387307468
618496,TEL-PPO,25.0,1024,baseline,68.02975612692532,87.5,19.47024387307468
618496,TEL-PPO,25.0,1024,baseline,68.02975612692532,87.5,19.47024387307468
622592,TEL-PPO,25.0,1024,baseline,67.67053488176319,87.5,19.82946511823681
622592,TEL-PPO,25.0,1024,baseline,67.67053488176319,87.5,19.82946511823681
622592,TEL-PPO,25.0,1024,baseline,67.67053488176319,87.5,19.82946511823681
626688,TEL-PPO,25.0,1024,baseline,67.65890800626944,87.5,19.841091993730558
626688,TEL-PPO,25.0,1024,baseline,67.65890800626944,87.5,19.841091993730558
626688,TEL-PPO,25.0,1024,baseline,67.65890800626944,87.5,19.841091993730558
630784,TEL-PPO,25.0,1024,baseline,67.56746654957522,87.5,19.932533450424785
630784,TEL-PPO,25.0,1024,baseline,67.56746654957522,87.5,19.932533450424785
630784,TEL-PPO,25.0,1024,baseline,67.56746654957522,87.5,19.932533450424785
634880,TEL-PPO,25.0,1024,baseline,67.61609021853641,87.5,19.883909781463586
634880,TEL-PPO,25.0,1024,baseline,67.61609021853641,87.5,19.883909781463586
634880,TEL-PPO,25.0,1024,baseline,67.61609021853641,87.5,19.883909781463586
638976,TEL-PPO,25.0,1024,baseline,67.73138841940089,87.5,19.768611580599114
638976,TEL-PPO,25.0,1024,baseline,67.73138841940089,87.5,19.768611580599114
638976,TEL-PPO,25.0,1024,baseline,67.73138841940089,87.5,19.768611580599114
643072,TEL-PPO,25.0,1024,baseline,67.88823434477663,87.5,19.611765655223365
643072,TEL-PPO,25.0,1024,baseline,67.88823434477663,87.5,19.611765655223365
643072,TEL-PPO,25.0,1024,baseline,67.88823434477663,87.5,19.611765655223365
647168,TEL-PPO,25.0,1024,baseline,68.04433201253428,87.5,19.455667987465716
647168,TEL-PPO,25.0,1024,baseline,68.04433201253428,87.5,19.455667987465716
647168,TEL-PPO,25.0,1024,baseline,68.04433201253428,87.5,19.455667987465716
651264,TEL-PPO,25.0,1024,baseline,68.0785573720933,87.5,19.4214426279067
