step,method,q,seed,ablation,effort_mean,theoretical_effort
360448,TEL-PPO,25.0,1024,baseline_v2,66.26792791811746,87.5
360448,TEL-PPO,25.0,1024,baseline_v2,66.26792791811746,87.5
360448,TEL-PPO,25.0,1024,baseline_v2,66.26792791811746,87.5
364544,TEL-PPO,25.0,1024,baseline_v2,66.33388084499175,87.5
364544,TEL-PPO,25.0,1024,baseline_v2,66.33388084499175,87.5
364544,TEL-PPO,25.0,1024,baseline_v2,66.33388084499175,87.5
368640,TEL-PPO,25.0,1024,baseline_v2,66.58761138562102,87.5
368640,TEL-PPO,25.0,1024,baseline_v2,66.58761138562102,87.5
368640,TEL-PPO,25.0,1024,baseline_v2,66.58761138562102,87.5
372736,TEL-PPO,25.0,1024,baseline_v2,66.65219740849003,87.5
372736,TEL-PPO,25.0,1024,baseline_v2,66.65219740849003,87.5
372736,TEL-PPO,25.0,1024,baseline_v2,66.65219740849003,87.5
376832,TEL-PPO,25.0,1024,baseline_v2,66.51227784855294,87.5
376832,TEL-PPO,25.0,1024,baseline_v2,66.51227784855294,87.5
376832,TEL-PPO,25.0,1024,baseline_v2,66.51227784855294,87.5
380928,TEL-PPO,25.0,1024,baseline_v2,66.28109619347376,87.5
380928,TEL-PPO,25.0,1024,baseline_v2,66.28109619347376,87.5
380928,TEL-PPO,25.0,1024,baseline_v2,66.28109619347376,87.5
385024,TEL-PPO,25.0,1024,baseline_v2,66.13619035435843,87.5
385024,TEL-PPO,25.0,1024,baseline_v2,66.13619035435843,87.5
385024,TEL-PPO,25.0,1024,baseline_v2,66.13619035435843,87.5
389120,TEL-PPO,25.0,1024,baseline_v2,66.23321334645152,87.5
389120,TEL-PPO,25.0,1024,baseline_v2,66.23321334645152,87.5
389120,TEL-PPO,25.0,1024,baseline_v2,66.23321334645152,87.5
393216,TEL-PPO,25.0,1024,baseline_v2,66.03945782873778,87.5
393216,TEL-PPO,25.0,1024,baseline_v2,66.03945782873778,87.5
393216,TEL-PPO,25.0,1024,baseline_v2,66.03945782873778,87.5
397312,TEL-PPO,25.0,1024,baseline_v2,66.09072805894525,87.5
397312,TEL-PPO,25.0,1024,baseline_v2,66.09072805894525,87.5
397312,TEL-PPO,25.0,1024,baseline_v2,66.09072805894525,87.5
401408,TEL-PPO,25.0,1024,baseline_v2,66.41842508781716,87.5
401408,TEL-PPO,25.0,1024,baseline_v2,66.41842508781716,87.5
401408,TEL-PPO,25.0,1024,baseline_v2,66.41842508781716,87.5
405504,TEL-PPO,25.0,1024,baseline_v2,66.3167548370547,87.5
405504,TEL-PPO,25.0,1024,baseline_v2,66.3167548370547,87.5
405504,TEL-PPO,25.0,1024,baseline_v2,66.3167548370547,87.5
409600,TEL-PPO,25.0,1024,baseline_v2,66.45824956102294,87.5
409600,TEL-PPO,25.0,1024,baseline_v2,66.45824956102294,87.5
409600,TEL-PPO,25.0,1024,baseline_v2,66.45824956102294,87.5
413696,TEL-PPO,25.0,1024,baseline_v2,66.83147621620441,87.5
413696,TEL-PPO,25.0,1024,baseline_v2,66.83147621620441,87.5
413696,TEL-PPO,25.0,1024,baseline_v2,66.83147621620441,87.5
417792,TEL-PPO,25.0,1024,baseline_v2,66.39810547558591,87.5
417792,TEL-PPO,25.0,1024,baseline_v2,66.39810547558591,87.5
417792,TEL-PPO,25.0,1024,baseline_v2,66.39810547558591,87.5
421888,TEL-PPO,25.0,1024,baseline_v2,66.23186150938267,87.5
421888,TEL-PPO,25.0,1024,baseline_v2,66.23186150938267,87.5
421888,TEL-PPO,25.0,1024,baseline_v2,66.23186150938267,87.5
425984,TEL-PPO,25.0,1024,baseline_v2,66.2310221120714,87.5
425984,TEL-PPO,25.0,1024,baseline_v2,66.2310221120714,87.5
425984,TEL-PPO,25.0,1024,baseline_v2,66.2310221120714,87.5
430080,TEL-PPO,25.0,1024,baseline_v2,66.10360206989576,87.5
430080,TEL-PPO,25.0,1024,baseline_v2,66.10360206989576,87.5
430080,TEL-PPO,25.0,1024,baseline_v2,66.10360206989576,87.5
434176,TEL-PPO,25.0,1024,baseline_v2,66.07069662306453,87.5
434176,TEL-PPO,25.0,1024,baseline_v2,66.07069662306453,87.5
434176,TEL-PPO,25.0,1024,baseline_v2,66.07069662306453,87.5
438272,TEL-PPO,25.0,1024,baseline_v2,66.03814698476353,87.5
438272,TEL-PPO,25.0,1024,baseline_v2,66.03814698476353,87.5
438272,TEL-PPO,25.0,1024,baseline_v2,66.03814698476353,87.5
442368,TEL-PPO,25.0,1024,baseline_v2,65.89857923891395,87.5
442368,TEL-PPO,25.0,1024,baseline_v2,65.89857923891395,87.5
442368,TEL-PPO,25.0,1024,baseline_v2,65.89857923891395,87.5
446464,TEL-PPO,25.0,1024,baseline_v2,65.74411566834898,87.5
446464,TEL-PPO,25.0,1024,baseline_v2,65.74411566834898,87.5
446464,TEL-PPO,25.0,1024,baseline_v2,65.74411566834898,87.5
450560,TEL-PPO,25.0,1024,baseline_v2,65.73225701879723,87.5
450560,TEL-PPO,25.0,1024,baseline_v2,65.73225701879723,87.5
450560,TEL-PPO,25.0,1024,baseline_v2,65.73225701879723,87.5
454656,TEL-PPO,25.0,1024,baseline_v2,65.57477686693882,87.5
454656,TEL-PPO,25.0,1024,baseline_v2,65.57477686693882,87.5
454656,TEL-PPO,25.0,1024,baseline_v2,65.57477686693882,87.5
458752,TEL-PPO,25.0,1024,baseline_v2,65.56400730088367,87.5
458752,TEL-PPO,25.0,1024,baseline_v2,65.56400730088367,87.5
458752,TEL-PPO,25.0,1024,baseline_v2,65.56400730088367,87.5
462848,TEL-PPO,25.0,1024,baseline_v2,65.73635233007369,87.5
462848,TEL-PPO,25.0,1024,baseline_v2,65.73635233007369,87.5
462848,TEL-PPO,25.0,1024,baseline_v2,65.73635233007369,87.5
466944,TEL-PPO,25.0,1024,baseline_v2,65.78704583365469,87.5
466944,TEL-PPO,25.0,1024,baseline_v2,65.78704583365469,87.5
466944,TEL-PPO,25.0,1024,baseline_v2,65.78704583365469,87.5
471040,TEL-PPO,25.0,1024,baseline_v2,65.8731657615863,87.5
471040,TEL-PPO,25.0,1024,baseline_v2,65.8731657615863,87.5
471040,TEL-PPO,25.0,1024,baseline_v2,65.8731657615863,87.5
475136,TEL-PPO,25.0,1024,baseline_v2,65.63732539583006,87.5
475136,TEL-PPO,25.0,1024,baseline_v2,65.63732539583006,87.5
475136,TEL-PPO,25.0,1024,baseline_v2,65.63732539583006,87.5
479232,TEL-PPO,25.0,1024,baseline_v2,65.49870991799983,87.5
479232,TEL-PPO,25.0,1024,baseline_v2,65.49870991799983,87.5
479232,TEL-PPO,25.0,1024,baseline_v2,65.49870991799983,87.5
483328,TEL-PPO,25.0,1024,baseline_v2,65.59392166277377,87.5
483328,TEL-PPO,25.0,1024,baseline_v2,65.59392166277377,87.5
483328,TEL-PPO,25.0,1024,baseline_v2,65.59392166277377,87.5
487424,TEL-PPO,25.0,1024,baseline_v2,65.52398913772788,87.5
487424,TEL-PPO,25.0,1024,baseline_v2,65.52398913772788,87.5
487424,TEL-PPO,25.0,1024,baseline_v2,65.52398913772788,87.5
491520,TEL-PPO,25.0,1024,baseline_v2,65.58768509421508,87.5
491520,TEL-PPO,25.0,1024,baseline_v2,65.58768509421508,87.5
491520,TEL-PPO,25.0,1024,baseline_v2,65.58768509421508,87.5
495616,TEL-PPO,25.0,1024,baseline_v2,65.76297177141541,87.5
495616,TEL-PPO,25.0,1024,baseline_v2,65.76297177141541,87.5
495616,TEL-PPO,25.0,1024,baseline_v2,65.76297177141541,87.5
499712,TEL-PPO,25.0,1024,baseline_v2,65.89404593966883,87.5
499712,TEL-PPO,25.0,1024,baseline_v2,65.89404593966883,87.5
499712,TEL-PPO,25.0,1024,baseline_v2,65.89404593966883,87.5
503808,TEL-PPO,25.0,1024,baseline_v2,65.580074953381,87.5
503808,TEL-PPO,25.0,1024,baseline_v2,65.580074953381,87.5
503808,TEL-PPO,25.0,1024,baseline_v2,65.580074953381,87.5
507904,TEL-PPO,25.0,1024,baseline_v2,65.81006843643266,87.5
507904,TEL-PPO,25.0,1024,baseline_v2,65.81006843643266,87.5
507904,TEL-PPO,25.0,1024,baseline_v2,65.81006843643266,87.5
512000,TEL-PPO,25.0,1024,baseline_v2,65.68514444399631,87.5
512000,TEL-PPO,25.0,1024,baseline_v2,65.68514444399631,87.5
512000,TEL-PPO,25.0,1024,baseline_v2,65.68514444399631,87.5
516096,TEL-PPO,25.0,1024,baseline_v2,65.65308897197275,87.5
516096,TEL-PPO,25.0,1024,baseline_v2,65.65308897197275,87.5
516096,TEL-PPO,25.0,1024,baseline_v2,65.65308897197275,87.5
520192,TEL-PPO,25.0,1024,baseline_v2,65.40688997367388,87.5
520192,TEL-PPO,25.0,1024,baseline_v2,65.40688997367388,87.5
520192,TEL-PPO,25.0,1024,baseline_v2,65.40688997367388,87.5
524288,TEL-PPO,25.0,1024,baseline_v2,65.33724175021051,87.5
524288,TEL-PPO,25.0,1024,baseline_v2,65.33724175021051,87.5
524288,TEL-PPO,25.0,1024,baseline_v2,65.33724175021051,87.5
528384,TEL-PPO,25.0,1024,baseline_v2,65.51779631944382,87.5
528384,TEL-PPO,25.0,1024,baseline_v2,65.51779631944382,87.5
528384,TEL-PPO,25.0,1024,baseline_v2,65.51779631944382,87.5
532480,TEL-PPO,25.0,1024,baseline_v2,65.47864647861572,87.5
532480,TEL-PPO,25.0,1024,baseline_v2,65.47864647861572,87.5
532480,TEL-PPO,25.0,1024,baseline_v2,65.47864647861572,87.5
536576,TEL-PPO,25.0,1024,baseline_v2,65.44734044931832,87.5
536576,TEL-PPO,25.0,1024,baseline_v2,65.44734044931832,87.5
536576,TEL-PPO,25.0,1024,baseline_v2,65.44734044931832,87.5
540672,TEL-PPO,25.0,1024,baseline_v2,65.25059953425088,87.5
540672,TEL-PPO,25.0,1024,baseline_v2,65.25059953425088,87.5
540672,TEL-PPO,25.0,1024,baseline_v2,65.25059953425088,87.5
544768,TEL-PPO,25.0,1024,baseline_v2,65.41135189682241,87.5
544768,TEL-PPO,25.0,1024,baseline_v2,65.41135189682241,87.5
544768,TEL-PPO,25.0,1024,baseline_v2,65.41135189682241,87.5
548864,TEL-PPO,25.0,1024,baseline_v2,65.52171980729337,87.5
548864,TEL-PPO,25.0,1024,baseline_v2,65.52171980729337,87.5
548864,TEL-PPO,25.0,1024,baseline_v2,65.52171980729337,87.5
552960,TEL-PPO,25.0,1024,baseline_v2,65.36956029152506,87.5
552960,TEL-PPO,25.0,1024,baseline_v2,65.36956029152506,87.5
552960,TEL-PPO,25.0,1024,baseline_v2,65.36956029152506,87.5
557056,TEL-PPO,25.0,1024,baseline_v2,65.14756584214037,87.5
557056,TEL-PPO,25.0,1024,baseline_v2,65.14756584214037,87.5
557056,TEL-PPO,25.0,1024,baseline_v2,65.14756584214037,87.5
561152,TEL-PPO,25.0,1024,baseline_v2,65.22018457483496,87.5
561152,TEL-PPO,25.0,1024,baseline_v2,65.22018457483496,87.5
561152,TEL-PPO,25.0,1024,baseline_v2,65.22018457483496,87.5
565248,TEL-PPO,25.0,1024,baseline_v2,65.28720366302878,87.5
565248,TEL-PPO,25.0,1024,baseline_v2,65.28720366302878,87.5
565248,TEL-PPO,25.0,1024,baseline_v2,65.28720366302878,87.5
569344,TEL-PPO,25.0,1024,baseline_v2,65.27808357030159,87.5
569344,TEL-PPO,25.0,1024,baseline_v2,65.27808357030159,87.5
569344,TEL-PPO,25.0,1024,baseline_v2,65.27808357030159,87.5
573440,TEL-PPO,25.0,1024,baseline_v2,65.17863274039705,87.5
573440,TEL-PPO,25.0,1024,baseline_v2,65.17863274039705,87.5
573440,TEL-PPO,25.0,1024,baseline_v2,65.17863274039705,87.5
577536,TEL-PPO,25.0,1024,baseline_v2,65.20268362574282,87.5
577536,TEL-PPO,25.0,1024,baseline_v2,65.20268362574282,87.5
577536,TEL-PPO,25.0,1024,baseline_v2,65.20268362574282,87.5
581632,TEL-PPO,25.0,1024,baseline_v2,65.23102880734932,87.5
581632,TEL-PPO,25.0,1024,baseline_v2,65.23102880734932,87.5
581632,TEL-PPO,25.0,1024,baseline_v2,65.23102880734932,87.5
585728,TEL-PPO,25.0,1024,baseline_v2,64.891563851852,87.5
585728,TEL-PPO,25.0,1024,baseline_v2,64.891563851852,87.5
585728,TEL-PPO,25.0,1024,baseline_v2,64.891563851852,87.5
589824,TEL-PPO,25.0,1024,baseline_v2,65.21127171022809,87.5
589824,TEL-PPO,25.0,1024,baseline_v2,65.21127171022809,87.5
589824,TEL-PPO,25.0,1024,baseline_v2,65.21127171022809,87.5
593920,TEL-PPO,25.0,1024,baseline_v2,64.88049341971046,87.5
593920,TEL-PPO,25.0,1024,baseline_v2,64.88049341971046,87.5
593920,TEL-PPO,25.0,1024,baseline_v2,64.88049341971046,87.5
598016,TEL-PPO,25.0,1024,baseline_v2,65.0326290722004,87.5
598016,TEL-PPO,25.0,1024,baseline_v2,65.0326290722004,87.5
598016,TEL-PPO,25.0,1024,baseline_v2,65.0326290722004,87.5
602112,TEL-PPO,25.0,1024,baseline_v2,64.854546923656,87.5
602112,TEL-PPO,25.0,1024,baseline_v2,64.854546923656,87.5
602112,TEL-PPO,25.0,1024,baseline_v2,64.854546923656,87.5
606208,TEL-PPO,25.0,1024,baseline_v2,64.81544832233371,87.5
606208,TEL-PPO,25.0,1024,baseline_v2,64.81544832233371,87.5
606208,TEL-PPO,25.0,1024,baseline_v2,64.81544832233371,87.5
610304,TEL-PPO,25.0,1024,baseline_v2,65.19928066898123,87.5
610304,TEL-PPO,25.0,1024,baseline_v2,65.19928066898123,87.5
610304,TEL-PPO,25.0,1024,baseline_v2,65.19928066898123,87.5
614400,TEL-PPO,25.0,1024,baseline_v2,65.23977478174493,87.5
614400,TEL-PPO,25.0,1024,baseline_v2,65.23977478174493,87.5
614400,TEL-PPO,25.0,1024,baseline_v2,65.23977478174493,87.5
618496,TEL-PPO,25.0,1024,baseline_v2,65.34944831021127,87.5
618496,TEL-PPO,25.0,1024,baseline_v2,65.34944831021127,87.5
618496,TEL-PPO,25.0,1024,baseline_v2,65.34944831021127,87.5
622592,TEL-PPO,25.0,1024,baseline_v2,65.20892948238182,87.5
622592,TEL-PPO,25.0,1024,baseline_v2,65.20892948238182,87.5
622592,TEL-PPO,25.0,1024,baseline_v2,65.20892948238182,87.5
626688,TEL-PPO,25.0,1024,baseline_v2,65.0691044381823,87.5
626688,TEL-PPO,25.0,1024,baseline_v2,65.0691044381823,87.5
626688,TEL-PPO,25.0,1024,baseline_v2,65.0691044381823,87.5
630784,TEL-PPO,25.0,1024,baseline_v2,64.84019242785868,87.5
630784,TEL-PPO,25.0,1024,baseline_v2,64.84019242785868,87.5
630784,TEL-PPO,25.0,1024,baseline_v2,64.84019242785868,87.5
634880,TEL-PPO,25.0,1024,baseline_v2,64.8186745056882,87.5
634880,TEL-PPO,25.0,1024,baseline_v2,64.8186745056882,87.5
634880,TEL-PPO,25.0,1024,baseline_v2,64.8186745056882,87.5
638976,TEL-PPO,25.0,1024,baseline_v2,64.9150551962667,87.5
638976,TEL-PPO,25.0,1024,baseline_v2,64.9150551962667,87.5
638976,TEL-PPO,25.0,1024,baseline_v2,64.9150551962667,87.5
643072,TEL-PPO,25.0,1024,baseline_v2,64.81091867526985,87.5
643072,TEL-PPO,25.0,1024,baseline_v2,64.81091867526985,87.5
643072,TEL-PPO,25.0,1024,baseline_v2,64.81091867526985,87.5
647168,TEL-PPO,25.0,1024,baseline_v2,64.80891477223479,87.5
647168,TEL-PPO,25.0,1024,baseline_v2,64.80891477223479,87.5
647168,TEL-PPO,25.0,1024,baseline_v2,64.80891477223479,87.5
651264,TEL-PPO,25.0,1024,baseline_v2,64.63474804488963,87.5
651264,TEL-PPO,25.0,1024,baseline_v2,64.63474804488963,87.5
651264,TEL-PPO,25.0,1024,baseline_v2,64.63474804488963,87.5
655360,TEL-PPO,25.0,1024,baseline_v2,64.53700406616537,87.5
655360,TEL-PPO,25.0,1024,baseline_v2,64.53700406616537,87.5
655360,TEL-PPO,25.0,1024,baseline_v2,64.53700406616537,87.5
659456,TEL-PPO,25.0,1024,baseline_v2,64.59429211309191,87.5
659456,TEL-PPO,25.0,1024,baseline_v2,64.59429211309191,87.5
659456,TEL-PPO,25.0,1024,baseline_v2,64.59429211309191,87.5
663552,TEL-PPO,25.0,1024,baseline_v2,64.52250796649597,87.5
663552,TEL-PPO,25.0,1024,baseline_v2,64.52250796649597,87.5
663552,TEL-PPO,25.0,1024,baseline_v2,64.52250796649597,87.5
667648,TEL-PPO,25.0,1024,baseline_v2,64.67354443809029,87.5
667648,TEL-PPO,25.0,1024,baseline_v2,64.67354443809029,87.5
667648,TEL-PPO,25.0,1024,baseline_v2,64.67354443809029,87.5
671744,TEL-PPO,25.0,1024,baseline_v2,64.83927170420078,87.5
671744,TEL-PPO,25.0,1024,baseline_v2,64.83927170420078,87.5
671744,TEL-PPO,25.0,1024,baseline_v2,64.83927170420078,87.5
675840,TEL-PPO,25.0,1024,baseline_v2,64.71324870921676,87.5
675840,TEL-PPO,25.0,1024,baseline_v2,64.71324870921676,87.5
675840,TEL-PPO,25.0,1024,baseline_v2,64.71324870921676,87.5
679936,TEL-PPO,25.0,1024,baseline_v2,64.6691056485287,87.5
679936,TEL-PPO,25.0,1024,baseline_v2,64.6691056485287,87.5
679936,TEL-PPO,25.0,1024,baseline_v2,64.6691056485287,87.5
684032,TEL-PPO,25.0,1024,baseline_v2,64.61068634921682,87.5
684032,TEL-PPO,25.0,1024,baseline_v2,64.61068634921682,87.5
684032,TEL-PPO,25.0,1024,baseline_v2,64.61068634921682,87.5
688128,TEL-PPO,25.0,1024,baseline_v2,64.6523645627313,87.5
688128,TEL-PPO,25.0,1024,baseline_v2,64.6523645627313,87.5
688128,TEL-PPO,25.0,1024,baseline_v2,64.6523645627313,87.5
692224,TEL-PPO,25.0,1024,baseline_v2,64.81859882222487,87.5
692224,TEL-PPO,25.0,1024,baseline_v2,64.81859882222487,87.5
692224,TEL-PPO,25.0,1024,baseline_v2,64.81859882222487,87.5
696320,TEL-PPO,25.0,1024,baseline_v2,64.89936753362412,87.5
696320,TEL-PPO,25.0,1024,baseline_v2,64.89936753362412,87.5
696320,TEL-PPO,25.0,1024,baseline_v2,64.89936753362412,87.5
700416,TEL-PPO,25.0,1024,baseline_v2,64.92507543181998,87.5
700416,TEL-PPO,25.0,1024,baseline_v2,64.92507543181998,87.5
700416,TEL-PPO,25.0,1024,baseline_v2,64.92507543181998,87.5
704512,TEL-PPO,25.0,1024,baseline_v2,64.92850945983089,87.5
704512,TEL-PPO,25.0,1024,baseline_v2,64.92850945983089,87.5
704512,TEL-PPO,25.0,1024,baseline_v2,64.92850945983089,87.5
708608,TEL-PPO,25.0,1024,baseline_v2,64.72739803884183,87.5
708608,TEL-PPO,25.0,1024,baseline_v2,64.72739803884183,87.5
708608,TEL-PPO,25.0,1024,baseline_v2,64.72739803884183,87.5
712704,TEL-PPO,25.0,1024,baseline_v2,64.56999768875528,87.5
712704,TEL-PPO,25.0,1024,baseline_v2,64.56999768875528,87.5
712704,TEL-PPO,25.0,1024,baseline_v2,64.56999768875528,87.5
716800,TEL-PPO,25.0,1024,baseline_v2,64.40077704796562,87.5
716800,TEL-PPO,25.0,1024,baseline_v2,64.40077704796562,87.5
716800,TEL-PPO,25.0,1024,baseline_v2,64.40077704796562,87.5
720896,TEL-PPO,25.0,1024,baseline_v2,64.5982962148264,87.5
720896,TEL-PPO,25.0,1024,baseline_v2,64.5982962148264,87.5
720896,TEL-PPO,25.0,1024,baseline_v2,64.5982962148264,87.5
724992,TEL-PPO,25.0,1024,baseline_v2,64.62531418679282,87.5
724992,TEL-PPO,25.0,1024,baseline_v2,64.62531418679282,87.5
724992,TEL-PPO,25.0,1024,baseline_v2,64.62531418679282,87.5
729088,TEL-PPO,25.0,1024,baseline_v2,64.84588849078841,87.5
729088,TEL-PPO,25.0,1024,baseline_v2,64.84588849078841,87.5
729088,TEL-PPO,25.0,1024,baseline_v2,64.84588849078841,87.5
733184,TEL-PPO,25.0,1024,baseline_v2,65.03323290729895,87.5
733184,TEL-PPO,25.0,1024,baseline_v2,65.03323290729895,87.5
733184,TEL-PPO,25.0,1024,baseline_v2,65.03323290729895,87.5
737280,TEL-PPO,25.0,1024,baseline_v2,64.89601231319847,87.5
737280,TEL-PPO,25.0,1024,baseline_v2,64.89601231319847,87.5
737280,TEL-PPO,25.0,1024,baseline_v2,64.89601231319847,87.5
741376,TEL-PPO,25.0,1024,baseline_v2,64.6399444113487,87.5
741376,TEL-PPO,25.0,1024,baseline_v2,64.6399444113487,87.5
741376,TEL-PPO,25.0,1024,baseline_v2,64.6399444113487,87.5
745472,TEL-PPO,25.0,1024,baseline_v2,64.52343808673324,87.5
745472,TEL-PPO,25.0,1024,baseline_v2,64.52343808673324,87.5
745472,TEL-PPO,25.0,1024,baseline_v2,64.52343808673324,87.5
749568,TEL-PPO,25.0,1024,baseline_v2,64.32696236344057,87.5
749568,TEL-PPO,25.0,1024,baseline_v2,64.32696236344057,87.5
749568,TEL-PPO,25.0,1024,baseline_v2,64.32696236344057,87.5
753664,TEL-PPO,25.0,1024,baseline_v2,64.2311074989847,87.5
753664,TEL-PPO,25.0,1024,baseline_v2,64.2311074989847,87.5
753664,TEL-PPO,25.0,1024,baseline_v2,64.2311074989847,87.5
757760,TEL-PPO,25.0,1024,baseline_v2,64.17812948999944,87.5
757760,TEL-PPO,25.0,1024,baseline_v2,64.17812948999944,87.5
757760,TEL-PPO,25.0,1024,baseline_v2,64.17812948999944,87.5
761856,TEL-PPO,25.0,1024,baseline_v2,64.14833560865372,87.5
761856,TEL-PPO,25.0,1024,baseline_v2,64.14833560865372,87.5
761856,TEL-PPO,25.0,1024,baseline_v2,64.14833560865372,87.5
765952,TEL-PPO,25.0,1024,baseline_v2,64.15254070376969,87.5
765952,TEL-PPO,25.0,1024,baseline_v2,64.15254070376969,87.5
765952,TEL-PPO,25.0,1024,baseline_v2,64.15254070376969,87.5
770048,TEL-PPO,25.0,1024,baseline_v2,64.18289990862829,87.5
770048,TEL-PPO,25.0,1024,baseline_v2,64.18289990862829,87.5
770048,TEL-PPO,25.0,1024,baseline_v2,64.18289990862829,87.5
774144,TEL-PPO,25.0,1024,baseline_v2,63.97682340489693,87.5
774144,TEL-PPO,25.0,1024,baseline_v2,63.97682340489693,87.5
774144,TEL-PPO,25.0,1024,baseline_v2,63.97682340489693,87.5
778240,TEL-PPO,25.0,1024,baseline_v2,63.80844866484401,87.5
778240,TEL-PPO,25.0,1024,baseline_v2,63.80844866484401,87.5
778240,TEL-PPO,25.0,1024,baseline_v2,63.80844866484401,87.5
782336,TEL-PPO,25.0,1024,baseline_v2,63.64386326447123,87.5
782336,TEL-PPO,25.0,1024,baseline_v2,63.64386326447123,87.5
782336,TEL-PPO,25.0,1024,baseline_v2,63.64386326447123,87.5
786432,TEL-PPO,25.0,1024,baseline_v2,63.55874306568877,87.5
786432,TEL-PPO,25.0,1024,baseline_v2,63.55874306568877,87.5
786432,TEL-PPO,25.0,1024,baseline_v2,63.55874306568877,87.5
790528,TEL-PPO,25.0,1024,baseline_v2,63.394564363639745,87.5
790528,TEL-PPO,25.0,1024,baseline_v2,63.394564363639745,87.5
790528,TEL-PPO,25.0,1024,baseline_v2,63.394564363639745,87.5
794624,TEL-PPO,25.0,1024,baseline_v2,63.39181748218832,87.5
794624,TEL-PPO,25.0,1024,baseline_v2,63.39181748218832,87.5
794624,TEL-PPO,25.0,1024,baseline_v2,63.39181748218832,87.5
798720,TEL-PPO,25.0,1024,baseline_v2,63.671502531506164,87.5
798720,TEL-PPO,25.0,1024,baseline_v2,63.671502531506164,87.5
798720,TEL-PPO,25.0,1024,baseline_v2,63.671502531506164,87.5
802816,TEL-PPO,25.0,1024,baseline_v2,63.46581750595938,87.5
802816,TEL-PPO,25.0,1024,baseline_v2,63.46581750595938,87.5
802816,TEL-PPO,25.0,1024,baseline_v2,63.46581750595938,87.5
806912,TEL-PPO,25.0,1024,baseline_v2,63.66773085389278,87.5
806912,TEL-PPO,25.0,1024,baseline_v2,63.66773085389278,87.5
806912,TEL-PPO,25.0,1024,baseline_v2,63.66773085389278,87.5
811008,TEL-PPO,25.0,1024,baseline_v2,63.635649621021,87.5
811008,TEL-PPO,25.0,1024,baseline_v2,63.635649621021,87.5
811008,TEL-PPO,25.0,1024,baseline_v2,63.635649621021,87.5
815104,TEL-PPO,25.0,1024,baseline_v2,63.69396024756142,87.5
815104,TEL-PPO,25.0,1024,baseline_v2,63.69396024756142,87.5
815104,TEL-PPO,25.0,1024,baseline_v2,63.69396024756142,87.5
819200,TEL-PPO,25.0,1024,baseline_v2,63.92770174471663,87.5
819200,TEL-PPO,25.0,1024,baseline_v2,63.92770174471663,87.5
819200,TEL-PPO,25.0,1024,baseline_v2,63.92770174471663,87.5
823296,TEL-PPO,25.0,1024,baseline_v2,64.10840810509396,87.5
823296,TEL-PPO,25.0,1024,baseline_v2,64.10840810509396,87.5
823296,TEL-PPO,25.0,1024,baseline_v2,64.10840810509396,87.5
827392,TEL-PPO,25.0,1024,baseline_v2,64.27204842166967,87.5
827392,TEL-PPO,25.0,1024,baseline_v2,64.27204842166967,87.5
827392,TEL-PPO,25.0,1024,baseline_v2,64.27204842166967,87.5
831488,TEL-PPO,25.0,1024,baseline_v2,64.31544545898214,87.5
831488,TEL-PPO,25.0,1024,baseline_v2,64.31544545898214,87.5
831488,TEL-PPO,25.0,1024,baseline_v2,64.31544545898214,87.5
835584,TEL-PPO,25.0,1024,baseline_v2,64.19026188366118,87.5
835584,TEL-PPO,25.0,1024,baseline_v2,64.19026188366118,87.5
835584,TEL-PPO,25.0,1024,baseline_v2,64.19026188366118,87.5
839680,TEL-PPO,25.0,1024,baseline_v2,64.01184201939034,87.5
839680,TEL-PPO,25.0,1024,baseline_v2,64.01184201939034,87.5
839680,TEL-PPO,25.0,1024,baseline_v2,64.01184201939034,87.5
843776,TEL-PPO,25.0,1024,baseline_v2,63.87505451077594,87.5
843776,TEL-PPO,25.0,1024,baseline_v2,63.87505451077594,87.5
843776,TEL-PPO,25.0,1024,baseline_v2,63.87505451077594,87.5
847872,TEL-PPO,25.0,1024,baseline_v2,63.799124988727286,87.5
847872,TEL-PPO,25.0,1024,baseline_v2,63.799124988727286,87.5
847872,TEL-PPO,25.0,1024,baseline_v2,63.799124988727286,87.5
851968,TEL-PPO,25.0,1024,baseline_v2,63.86374526657161,87.5
851968,TEL-PPO,25.0,1024,baseline_v2,63.86374526657161,87.5
851968,TEL-PPO,25.0,1024,baseline_v2,63.86374526657161,87.5
856064,TEL-PPO,25.0,1024,baseline_v2,64.08193041570493,87.5
856064,TEL-PPO,25.0,1024,baseline_v2,64.08193041570493,87.5
856064,TEL-PPO,25.0,1024,baseline_v2,64.08193041570493,87.5
860160,TEL-PPO,25.0,1024,baseline_v2,64.22692155512043,87.5
860160,TEL-PPO,25.0,1024,baseline_v2,64.22692155512043,87.5
860160,TEL-PPO,25.0,1024,baseline_v2,64.22692155512043,87.5
864256,TEL-PPO,25.0,1024,baseline_v2,64.00286806700754,87.5
864256,TEL-PPO,25.0,1024,baseline_v2,64.00286806700754,87.5
864256,TEL-PPO,25.0,1024,baseline_v2,64.00286806700754,87.5
868352,TEL-PPO,25.0,1024,baseline_v2,64.14593024132773,87.5
868352,TEL-PPO,25.0,1024,baseline_v2,64.14593024132773,87.5
868352,TEL-PPO,25.0,1024,baseline_v2,64.14593024132773,87.5
872448,TEL-PPO,25.0,1024,baseline_v2,64.1634921426886,87.5
872448,TEL-PPO,25.0,1024,baseline_v2,64.1634921426886,87.5
