step,method,q,seed,ablation,approx_kl,mean_kl_window
2154496,TEL-PPO,25.0,456,baseline,0.02252197265625,
2158592,TEL-PPO,25.0,456,baseline,0.0043430328369140625,
2158592,TEL-PPO,25.0,456,baseline,0.0043430328369140625,
2158592,TEL-PPO,25.0,456,baseline,0.0043430328369140625,
2162688,TEL-PPO,25.0,456,baseline,0.004435947963169643,
2162688,TEL-PPO,25.0,456,baseline,0.004435947963169643,
2162688,TEL-PPO,25.0,456,baseline,0.004435947963169643,
2166784,TEL-PPO,25.0,456,baseline,-0.0121612548828125,
2166784,TEL-PPO,25.0,456,baseline,-0.0121612548828125,
2166784,TEL-PPO,25.0,456,baseline,-0.0121612548828125,
2170880,TEL-PPO,25.0,456,baseline,0.02101898193359375,
2170880,TEL-PPO,25.0,456,baseline,0.02101898193359375,
2170880,TEL-PPO,25.0,456,baseline,0.02101898193359375,
2174976,TEL-PPO,25.0,456,baseline,0.02463531494140625,
2174976,TEL-PPO,25.0,456,baseline,0.02463531494140625,
2174976,TEL-PPO,25.0,456,baseline,0.02463531494140625,
2179072,TEL-PPO,25.0,456,baseline,0.0355072021484375,
2179072,TEL-PPO,25.0,456,baseline,0.0355072021484375,
2179072,TEL-PPO,25.0,456,baseline,0.0355072021484375,
2183168,TEL-PPO,25.0,456,baseline,0.018816630045572918,
2183168,TEL-PPO,25.0,456,baseline,0.018816630045572918,
2183168,TEL-PPO,25.0,456,baseline,0.018816630045572918,
2187264,TEL-PPO,25.0,456,baseline,0.015027999877929688,
2187264,TEL-PPO,25.0,456,baseline,0.015027999877929688,
2187264,TEL-PPO,25.0,456,baseline,0.015027999877929688,
2191360,TEL-PPO,25.0,456,baseline,0.0019207000732421875,
2191360,TEL-PPO,25.0,456,baseline,0.0019207000732421875,
2191360,TEL-PPO,25.0,456,baseline,0.0019207000732421875,
2195456,TEL-PPO,25.0,456,baseline,0.018086751302083332,
2195456,TEL-PPO,25.0,456,baseline,0.018086751302083332,
2195456,TEL-PPO,25.0,456,baseline,0.018086751302083332,
2199552,TEL-PPO,25.0,456,baseline,0.017931256975446428,
2199552,TEL-PPO,25.0,456,baseline,0.017931256975446428,
2199552,TEL-PPO,25.0,456,baseline,0.017931256975446428,
2203648,TEL-PPO,25.0,456,baseline,0.01105499267578125,
2203648,TEL-PPO,25.0,456,baseline,0.01105499267578125,
2203648,TEL-PPO,25.0,456,baseline,0.01105499267578125,0.010521188463483539
2207744,TEL-PPO,25.0,456,baseline,0.00724029541015625,
2207744,TEL-PPO,25.0,456,baseline,0.00724029541015625,
2207744,TEL-PPO,25.0,456,baseline,0.00724029541015625,
2211840,TEL-PPO,25.0,456,baseline,0.015428543090820312,
2211840,TEL-PPO,25.0,456,baseline,0.015428543090820312,
2211840,TEL-PPO,25.0,456,baseline,0.015428543090820312,
2215936,TEL-PPO,25.0,456,baseline,0.015787124633789062,
2215936,TEL-PPO,25.0,456,baseline,0.015787124633789062,
2215936,TEL-PPO,25.0,456,baseline,0.015787124633789062,
2220032,TEL-PPO,25.0,456,baseline,-0.0020885467529296875,
2220032,TEL-PPO,25.0,456,baseline,-0.0020885467529296875,
2220032,TEL-PPO,25.0,456,baseline,-0.0020885467529296875,
2224128,TEL-PPO,25.0,456,baseline,-0.004437255859375,
2224128,TEL-PPO,25.0,456,baseline,-0.004437255859375,
2224128,TEL-PPO,25.0,456,baseline,-0.004437255859375,
2228224,TEL-PPO,25.0,456,baseline,0.009204864501953125,
2228224,TEL-PPO,25.0,456,baseline,0.009204864501953125,
2228224,TEL-PPO,25.0,456,baseline,0.009204864501953125,
2232320,TEL-PPO,25.0,456,baseline,0.045873006184895836,
2232320,TEL-PPO,25.0,456,baseline,0.045873006184895836,
2232320,TEL-PPO,25.0,456,baseline,0.045873006184895836,
2236416,TEL-PPO,25.0,456,baseline,0.000217437744140625,
2236416,TEL-PPO,25.0,456,baseline,0.000217437744140625,
2236416,TEL-PPO,25.0,456,baseline,0.000217437744140625,
2240512,TEL-PPO,25.0,456,baseline,0.00554656982421875,
2240512,TEL-PPO,25.0,456,baseline,0.00554656982421875,
2240512,TEL-PPO,25.0,456,baseline,0.00554656982421875,
2244608,TEL-PPO,25.0,456,baseline,0.0006993611653645834,
2244608,TEL-PPO,25.0,456,baseline,0.0006993611653645834,
2244608,TEL-PPO,25.0,456,baseline,0.0006993611653645834,
2248704,TEL-PPO,25.0,456,baseline,0.0098968505859375,
2248704,TEL-PPO,25.0,456,baseline,0.0098968505859375,
2248704,TEL-PPO,25.0,456,baseline,0.0098968505859375,
2252800,TEL-PPO,25.0,456,baseline,0.008060455322265625,
2252800,TEL-PPO,25.0,456,baseline,0.008060455322265625,
2252800,TEL-PPO,25.0,456,baseline,0.008060455322265625,
2256896,TEL-PPO,25.0,456,baseline,0.011270523071289062,
2256896,TEL-PPO,25.0,456,baseline,0.011270523071289062,
2256896,TEL-PPO,25.0,456,baseline,0.011270523071289062,
2260992,TEL-PPO,25.0,456,baseline,0.0329742431640625,
2260992,TEL-PPO,25.0,456,baseline,0.0329742431640625,
2260992,TEL-PPO,25.0,456,baseline,0.0329742431640625,
2265088,TEL-PPO,25.0,456,baseline,0.0055141448974609375,
2265088,TEL-PPO,25.0,456,baseline,0.0055141448974609375,
2265088,TEL-PPO,25.0,456,baseline,0.0055141448974609375,
2269184,TEL-PPO,25.0,456,baseline,-0.003597259521484375,
2269184,TEL-PPO,25.0,456,baseline,-0.003597259521484375,
2269184,TEL-PPO,25.0,456,baseline,-0.003597259521484375,
2273280,TEL-PPO,25.0,456,baseline,-0.0049076080322265625,
2273280,TEL-PPO,25.0,456,baseline,-0.0049076080322265625,
2273280,TEL-PPO,25.0,456,baseline,-0.0049076080322265625,
2277376,TEL-PPO,25.0,456,baseline,0.027118682861328125,
2277376,TEL-PPO,25.0,456,baseline,0.027118682861328125,
2277376,TEL-PPO,25.0,456,baseline,0.027118682861328125,
2281472,TEL-PPO,25.0,456,baseline,0.01494598388671875,
2281472,TEL-PPO,25.0,456,baseline,0.01494598388671875,
2281472,TEL-PPO,25.0,456,baseline,0.01494598388671875,
2285568,TEL-PPO,25.0,456,baseline,0.011797587076822916,
2285568,TEL-PPO,25.0,456,baseline,0.011797587076822916,
2285568,TEL-PPO,25.0,456,baseline,0.011797587076822916,0.010327250162760416
2289664,TEL-PPO,25.0,456,baseline,0.01277923583984375,
2289664,TEL-PPO,25.0,456,baseline,0.01277923583984375,
2289664,TEL-PPO,25.0,456,baseline,0.01277923583984375,
2293760,TEL-PPO,25.0,456,baseline,0.0177001953125,
2293760,TEL-PPO,25.0,456,baseline,0.0177001953125,
2293760,TEL-PPO,25.0,456,baseline,0.0177001953125,
2297856,TEL-PPO,25.0,456,baseline,0.013576507568359375,
2297856,TEL-PPO,25.0,456,baseline,0.013576507568359375,
2297856,TEL-PPO,25.0,456,baseline,0.013576507568359375,
2301952,TEL-PPO,25.0,456,baseline,0.015836715698242188,
2301952,TEL-PPO,25.0,456,baseline,0.015836715698242188,
2301952,TEL-PPO,25.0,456,baseline,0.015836715698242188,
2306048,TEL-PPO,25.0,456,baseline,0.042444864908854164,
2306048,TEL-PPO,25.0,456,baseline,0.042444864908854164,
2306048,TEL-PPO,25.0,456,baseline,0.042444864908854164,
2310144,TEL-PPO,25.0,456,baseline,-0.005057198660714286,
2310144,TEL-PPO,25.0,456,baseline,-0.005057198660714286,
2310144,TEL-PPO,25.0,456,baseline,-0.005057198660714286,
2314240,TEL-PPO,25.0,456,baseline,-0.0020313262939453125,
2314240,TEL-PPO,25.0,456,baseline,-0.0020313262939453125,
2314240,TEL-PPO,25.0,456,baseline,-0.0020313262939453125,
2318336,TEL-PPO,25.0,456,baseline,0.016717910766601562,
2318336,TEL-PPO,25.0,456,baseline,0.016717910766601562,
2318336,TEL-PPO,25.0,456,baseline,0.016717910766601562,
2322432,TEL-PPO,25.0,456,baseline,0.0017414093017578125,
2322432,TEL-PPO,25.0,456,baseline,0.0017414093017578125,
2322432,TEL-PPO,25.0,456,baseline,0.0017414093017578125,
2326528,TEL-PPO,25.0,456,baseline,0.0152740478515625,
2326528,TEL-PPO,25.0,456,baseline,0.0152740478515625,
2326528,TEL-PPO,25.0,456,baseline,0.0152740478515625,
2330624,TEL-PPO,25.0,456,baseline,0.023832321166992188,
2330624,TEL-PPO,25.0,456,baseline,0.023832321166992188,
2330624,TEL-PPO,25.0,456,baseline,0.023832321166992188,
2334720,TEL-PPO,25.0,456,baseline,0.023441314697265625,
2334720,TEL-PPO,25.0,456,baseline,0.023441314697265625,
2334720,TEL-PPO,25.0,456,baseline,0.023441314697265625,
2338816,TEL-PPO,25.0,456,baseline,0.028299967447916668,
2338816,TEL-PPO,25.0,456,baseline,0.028299967447916668,
2338816,TEL-PPO,25.0,456,baseline,0.028299967447916668,
2342912,TEL-PPO,25.0,456,baseline,0.024806976318359375,
2342912,TEL-PPO,25.0,456,baseline,0.024806976318359375,
2342912,TEL-PPO,25.0,456,baseline,0.024806976318359375,
2347008,TEL-PPO,25.0,456,baseline,0.008544921875,
2347008,TEL-PPO,25.0,456,baseline,0.008544921875,
2347008,TEL-PPO,25.0,456,baseline,0.008544921875,
2351104,TEL-PPO,25.0,456,baseline,0.007082257952008929,
2351104,TEL-PPO,25.0,456,baseline,0.007082257952008929,
2351104,TEL-PPO,25.0,456,baseline,0.007082257952008929,
2355200,TEL-PPO,25.0,456,baseline,0.0148834228515625,
2355200,TEL-PPO,25.0,456,baseline,0.0148834228515625,
2355200,TEL-PPO,25.0,456,baseline,0.0148834228515625,
2359296,TEL-PPO,25.0,456,baseline,0.032663981119791664,
2359296,TEL-PPO,25.0,456,baseline,0.032663981119791664,
2359296,TEL-PPO,25.0,456,baseline,0.032663981119791664,
2363392,TEL-PPO,25.0,456,baseline,-0.01554107666015625,
2363392,TEL-PPO,25.0,456,baseline,-0.01554107666015625,
2363392,TEL-PPO,25.0,456,baseline,-0.01554107666015625,
2367488,TEL-PPO,25.0,456,baseline,0.019456863403320312,
2367488,TEL-PPO,25.0,456,baseline,0.019456863403320312,
2367488,TEL-PPO,25.0,456,baseline,0.019456863403320312,0.01482266562325614
2371584,TEL-PPO,25.0,456,baseline,0.0058727264404296875,
2371584,TEL-PPO,25.0,456,baseline,0.0058727264404296875,
2371584,TEL-PPO,25.0,456,baseline,0.0058727264404296875,
2375680,TEL-PPO,25.0,456,baseline,0.030382156372070312,
2375680,TEL-PPO,25.0,456,baseline,0.030382156372070312,
2375680,TEL-PPO,25.0,456,baseline,0.030382156372070312,
2379776,TEL-PPO,25.0,456,baseline,0.01979827880859375,
2379776,TEL-PPO,25.0,456,baseline,0.01979827880859375,
2379776,TEL-PPO,25.0,456,baseline,0.01979827880859375,
2383872,TEL-PPO,25.0,456,baseline,0.009501865931919642,
2383872,TEL-PPO,25.0,456,baseline,0.009501865931919642,
2383872,TEL-PPO,25.0,456,baseline,0.009501865931919642,
2387968,TEL-PPO,25.0,456,baseline,-0.0009517669677734375,
2387968,TEL-PPO,25.0,456,baseline,-0.0009517669677734375,
2387968,TEL-PPO,25.0,456,baseline,-0.0009517669677734375,
2392064,TEL-PPO,25.0,456,baseline,-0.0029048919677734375,
2392064,TEL-PPO,25.0,456,baseline,-0.0029048919677734375,
2392064,TEL-PPO,25.0,456,baseline,-0.0029048919677734375,
2396160,TEL-PPO,25.0,456,baseline,0.0118621826171875,
2396160,TEL-PPO,25.0,456,baseline,0.0118621826171875,
2396160,TEL-PPO,25.0,456,baseline,0.0118621826171875,
2400256,TEL-PPO,25.0,456,baseline,0.0081634521484375,
2400256,TEL-PPO,25.0,456,baseline,0.0081634521484375,
2400256,TEL-PPO,25.0,456,baseline,0.0081634521484375,
2404352,TEL-PPO,25.0,456,baseline,0.036265781947544644,
2404352,TEL-PPO,25.0,456,baseline,0.036265781947544644,
2404352,TEL-PPO,25.0,456,baseline,0.036265781947544644,
2408448,TEL-PPO,25.0,456,baseline,-0.011692047119140625,
2408448,TEL-PPO,25.0,456,baseline,-0.011692047119140625,
2408448,TEL-PPO,25.0,456,baseline,-0.011692047119140625,
2412544,TEL-PPO,25.0,456,baseline,0.012524922688802084,
2412544,TEL-PPO,25.0,456,baseline,0.012524922688802084,
2412544,TEL-PPO,25.0,456,baseline,0.012524922688802084,
2416640,TEL-PPO,25.0,456,baseline,-0.00809478759765625,
2416640,TEL-PPO,25.0,456,baseline,-0.00809478759765625,
2416640,TEL-PPO,25.0,456,baseline,-0.00809478759765625,
2420736,TEL-PPO,25.0,456,baseline,-0.009763717651367188,
2420736,TEL-PPO,25.0,456,baseline,-0.009763717651367188,
2420736,TEL-PPO,25.0,456,baseline,-0.009763717651367188,
2424832,TEL-PPO,25.0,456,baseline,-0.00273895263671875,
2424832,TEL-PPO,25.0,456,baseline,-0.00273895263671875,
2424832,TEL-PPO,25.0,456,baseline,-0.00273895263671875,
2428928,TEL-PPO,25.0,456,baseline,0.019939422607421875,
2428928,TEL-PPO,25.0,456,baseline,0.019939422607421875,
2428928,TEL-PPO,25.0,456,baseline,0.019939422607421875,
2433024,TEL-PPO,25.0,456,baseline,0.01220703125,
2433024,TEL-PPO,25.0,456,baseline,0.01220703125,
2433024,TEL-PPO,25.0,456,baseline,0.01220703125,
2437120,TEL-PPO,25.0,456,baseline,0.013002395629882812,
2437120,TEL-PPO,25.0,456,baseline,0.013002395629882812,
2437120,TEL-PPO,25.0,456,baseline,0.013002395629882812,
2441216,TEL-PPO,25.0,456,baseline,0.0035858154296875,
2441216,TEL-PPO,25.0,456,baseline,0.0035858154296875,
2441216,TEL-PPO,25.0,456,baseline,0.0035858154296875,
2445312,TEL-PPO,25.0,456,baseline,0.003658294677734375,
2445312,TEL-PPO,25.0,456,baseline,0.003658294677734375,
2445312,TEL-PPO,25.0,456,baseline,0.003658294677734375,
2449408,TEL-PPO,25.0,456,baseline,-0.0011119842529296875,
2449408,TEL-PPO,25.0,456,baseline,-0.0011119842529296875,
2449408,TEL-PPO,25.0,456,baseline,-0.0011119842529296875,0.007475308917817615
2453504,TEL-PPO,25.0,456,baseline,0.0018825531005859375,
2453504,TEL-PPO,25.0,456,baseline,0.0018825531005859375,
2453504,TEL-PPO,25.0,456,baseline,0.0018825531005859375,
2457600,TEL-PPO,25.0,456,baseline,-0.0091552734375,
2457600,TEL-PPO,25.0,456,baseline,-0.0091552734375,
2457600,TEL-PPO,25.0,456,baseline,-0.0091552734375,
2461696,TEL-PPO,25.0,456,baseline,0.028545379638671875,
2461696,TEL-PPO,25.0,456,baseline,0.028545379638671875,
2461696,TEL-PPO,25.0,456,baseline,0.028545379638671875,
2465792,TEL-PPO,25.0,456,baseline,0.028223037719726562,
2465792,TEL-PPO,25.0,456,baseline,0.028223037719726562,
2465792,TEL-PPO,25.0,456,baseline,0.028223037719726562,
2469888,TEL-PPO,25.0,456,baseline,0.01570892333984375,
2469888,TEL-PPO,25.0,456,baseline,0.01570892333984375,
2469888,TEL-PPO,25.0,456,baseline,0.01570892333984375,
2473984,TEL-PPO,25.0,456,baseline,0.015537261962890625,
2473984,TEL-PPO,25.0,456,baseline,0.015537261962890625,
2473984,TEL-PPO,25.0,456,baseline,0.015537261962890625,
2478080,TEL-PPO,25.0,456,baseline,0.020599365234375,
2478080,TEL-PPO,25.0,456,baseline,0.020599365234375,
2478080,TEL-PPO,25.0,456,baseline,0.020599365234375,
2482176,TEL-PPO,25.0,456,baseline,0.015230451311383928,
2482176,TEL-PPO,25.0,456,baseline,0.015230451311383928,
2482176,TEL-PPO,25.0,456,baseline,0.015230451311383928,
2486272,TEL-PPO,25.0,456,baseline,0.023527145385742188,
2486272,TEL-PPO,25.0,456,baseline,0.023527145385742188,
2486272,TEL-PPO,25.0,456,baseline,0.023527145385742188,
2490368,TEL-PPO,25.0,456,baseline,0.0011119842529296875,
2490368,TEL-PPO,25.0,456,baseline,0.0011119842529296875,
2490368,TEL-PPO,25.0,456,baseline,0.0011119842529296875,
2494464,TEL-PPO,25.0,456,baseline,0.02486419677734375,
2494464,TEL-PPO,25.0,456,baseline,0.02486419677734375,
2494464,TEL-PPO,25.0,456,baseline,0.02486419677734375,
2498560,TEL-PPO,25.0,456,baseline,-0.0012302398681640625,
2498560,TEL-PPO,25.0,456,baseline,-0.0012302398681640625,
2498560,TEL-PPO,25.0,456,baseline,-0.0012302398681640625,
2502656,TEL-PPO,25.0,456,baseline,-0.0021035330636160715,
2502656,TEL-PPO,25.0,456,baseline,-0.0021035330636160715,
2502656,TEL-PPO,25.0,456,baseline,-0.0021035330636160715,
2506752,TEL-PPO,25.0,456,baseline,0.009296417236328125,
2506752,TEL-PPO,25.0,456,baseline,0.009296417236328125,
2506752,TEL-PPO,25.0,456,baseline,0.009296417236328125,
2510848,TEL-PPO,25.0,456,baseline,-0.0044647216796875,
2510848,TEL-PPO,25.0,456,baseline,-0.0044647216796875,
2510848,TEL-PPO,25.0,456,baseline,-0.0044647216796875,
2514944,TEL-PPO,25.0,456,baseline,0.00345611572265625,
2514944,TEL-PPO,25.0,456,baseline,0.00345611572265625,
2514944,TEL-PPO,25.0,456,baseline,0.00345611572265625,
2519040,TEL-PPO,25.0,456,baseline,0.01247406005859375,
2519040,TEL-PPO,25.0,456,baseline,0.01247406005859375,
2519040,TEL-PPO,25.0,456,baseline,0.01247406005859375,
2523136,TEL-PPO,25.0,456,baseline,-0.022197178431919644,
2523136,TEL-PPO,25.0,456,baseline,-0.022197178431919644,
2523136,TEL-PPO,25.0,456,baseline,-0.022197178431919644,
2527232,TEL-PPO,25.0,456,baseline,0.023564656575520832,
2527232,TEL-PPO,25.0,456,baseline,0.023564656575520832,
2527232,TEL-PPO,25.0,456,baseline,0.023564656575520832,
2531328,TEL-PPO,25.0,456,baseline,-0.001071929931640625,
2531328,TEL-PPO,25.0,456,baseline,-0.001071929931640625,
2531328,TEL-PPO,25.0,456,baseline,-0.001071929931640625,0.00918993359520322
2535424,TEL-PPO,25.0,456,baseline,0.01917266845703125,
2535424,TEL-PPO,25.0,456,baseline,0.01917266845703125,
2535424,TEL-PPO,25.0,456,baseline,0.01917266845703125,
2539520,TEL-PPO,25.0,456,baseline,0.024908065795898438,
2539520,TEL-PPO,25.0,456,baseline,0.024908065795898438,
2539520,TEL-PPO,25.0,456,baseline,0.024908065795898438,
2543616,TEL-PPO,25.0,456,baseline,-0.0031566619873046875,
2543616,TEL-PPO,25.0,456,baseline,-0.0031566619873046875,
2543616,TEL-PPO,25.0,456,baseline,-0.0031566619873046875,
2547712,TEL-PPO,25.0,456,baseline,0.028230667114257812,
2547712,TEL-PPO,25.0,456,baseline,0.028230667114257812,
2547712,TEL-PPO,25.0,456,baseline,0.028230667114257812,
2551808,TEL-PPO,25.0,456,baseline,0.016778945922851562,
2551808,TEL-PPO,25.0,456,baseline,0.016778945922851562,
2551808,TEL-PPO,25.0,456,baseline,0.016778945922851562,
2555904,TEL-PPO,25.0,456,baseline,0.00502777099609375,
2555904,TEL-PPO,25.0,456,baseline,0.00502777099609375,
2555904,TEL-PPO,25.0,456,baseline,0.00502777099609375,
2560000,TEL-PPO,25.0,456,baseline,0.0056285858154296875,
2560000,TEL-PPO,25.0,456,baseline,0.0056285858154296875,
2560000,TEL-PPO,25.0,456,baseline,0.0056285858154296875,
2564096,TEL-PPO,25.0,456,baseline,-0.008031845092773438,
2564096,TEL-PPO,25.0,456,baseline,-0.008031845092773438,
2564096,TEL-PPO,25.0,456,baseline,-0.008031845092773438,
2568192,TEL-PPO,25.0,456,baseline,-0.00035858154296875,
2568192,TEL-PPO,25.0,456,baseline,-0.00035858154296875,
2568192,TEL-PPO,25.0,456,baseline,-0.00035858154296875,
2572288,TEL-PPO,25.0,456,baseline,0.021924972534179688,
2572288,TEL-PPO,25.0,456,baseline,0.021924972534179688,
2572288,TEL-PPO,25.0,456,baseline,0.021924972534179688,
2576384,TEL-PPO,25.0,456,baseline,0.014739990234375,
2576384,TEL-PPO,25.0,456,baseline,0.014739990234375,
2576384,TEL-PPO,25.0,456,baseline,0.014739990234375,
2580480,TEL-PPO,25.0,456,baseline,0.014127095540364584,
2580480,TEL-PPO,25.0,456,baseline,0.014127095540364584,
2580480,TEL-PPO,25.0,456,baseline,0.014127095540364584,
2584576,TEL-PPO,25.0,456,baseline,0.0314178466796875,
2584576,TEL-PPO,25.0,456,baseline,0.0314178466796875,
2584576,TEL-PPO,25.0,456,baseline,0.0314178466796875,
2588672,TEL-PPO,25.0,456,baseline,0.0091552734375,
2588672,TEL-PPO,25.0,456,baseline,0.0091552734375,
2588672,TEL-PPO,25.0,456,baseline,0.0091552734375,
2592768,TEL-PPO,25.0,456,baseline,0.014212472098214286,
2592768,TEL-PPO,25.0,456,baseline,0.014212472098214286,
2592768,TEL-PPO,25.0,456,baseline,0.014212472098214286,
2596864,TEL-PPO,25.0,456,baseline,-0.008649826049804688,
2596864,TEL-PPO,25.0,456,baseline,-0.008649826049804688,
2596864,TEL-PPO,25.0,456,baseline,-0.008649826049804688,
2600960,TEL-PPO,25.0,456,baseline,0.022138595581054688,
2600960,TEL-PPO,25.0,456,baseline,0.022138595581054688,
2600960,TEL-PPO,25.0,456,baseline,0.022138595581054688,
2605056,TEL-PPO,25.0,456,baseline,0.01692962646484375,
2605056,TEL-PPO,25.0,456,baseline,0.01692962646484375,
2605056,TEL-PPO,25.0,456,baseline,0.01692962646484375,
2609152,TEL-PPO,25.0,456,baseline,0.0059299468994140625,
2609152,TEL-PPO,25.0,456,baseline,0.0059299468994140625,
2609152,TEL-PPO,25.0,456,baseline,0.0059299468994140625,
2613248,TEL-PPO,25.0,456,baseline,-0.000179290771484375,
2613248,TEL-PPO,25.0,456,baseline,-0.000179290771484375,
2613248,TEL-PPO,25.0,456,baseline,-0.000179290771484375,0.011497315906343005
2617344,TEL-PPO,25.0,456,baseline,0.027544294084821428,
2617344,TEL-PPO,25.0,456,baseline,0.027544294084821428,
2617344,TEL-PPO,25.0,456,baseline,0.027544294084821428,
2621440,TEL-PPO,25.0,456,baseline,0.011090596516927084,
2621440,TEL-PPO,25.0,456,baseline,0.011090596516927084,
2621440,TEL-PPO,25.0,456,baseline,0.011090596516927084,
2625536,TEL-PPO,25.0,456,baseline,-0.017696380615234375,
2625536,TEL-PPO,25.0,456,baseline,-0.017696380615234375,
2625536,TEL-PPO,25.0,456,baseline,-0.017696380615234375,
2629632,TEL-PPO,25.0,456,baseline,0.01418304443359375,
2629632,TEL-PPO,25.0,456,baseline,0.01418304443359375,
2629632,TEL-PPO,25.0,456,baseline,0.01418304443359375,
2633728,TEL-PPO,25.0,456,baseline,0.0005162556966145834,
2633728,TEL-PPO,25.0,456,baseline,0.0005162556966145834,
2633728,TEL-PPO,25.0,456,baseline,0.0005162556966145834,
2637824,TEL-PPO,25.0,456,baseline,0.014844894409179688,
2637824,TEL-PPO,25.0,456,baseline,0.014844894409179688,
2637824,TEL-PPO,25.0,456,baseline,0.014844894409179688,
2641920,TEL-PPO,25.0,456,baseline,0.01441192626953125,
2641920,TEL-PPO,25.0,456,baseline,0.01441192626953125,
2641920,TEL-PPO,25.0,456,baseline,0.01441192626953125,
2646016,TEL-PPO,25.0,456,baseline,6.103515625e-05,
2646016,TEL-PPO,25.0,456,baseline,6.103515625e-05,
2646016,TEL-PPO,25.0,456,baseline,6.103515625e-05,
2650112,TEL-PPO,25.0,456,baseline,-0.006378173828125,
2650112,TEL-PPO,25.0,456,baseline,-0.006378173828125,
2650112,TEL-PPO,25.0,456,baseline,-0.006378173828125,
2654208,TEL-PPO,25.0,456,baseline,0.002269199916294643,
2654208,TEL-PPO,25.0,456,baseline,0.002269199916294643,
2654208,TEL-PPO,25.0,456,baseline,0.002269199916294643,
2658304,TEL-PPO,25.0,456,baseline,0.027398681640625,
2658304,TEL-PPO,25.0,456,baseline,0.027398681640625,
2658304,TEL-PPO,25.0,456,baseline,0.027398681640625,
2662400,TEL-PPO,25.0,456,baseline,0.0033976236979166665,
2662400,TEL-PPO,25.0,456,baseline,0.0033976236979166665,
2662400,TEL-PPO,25.0,456,baseline,0.0033976236979166665,
2666496,TEL-PPO,25.0,456,baseline,0.020189285278320312,
